Item_id,Month_sales,month
1039,12.0,20
1015,13.0,20
1329,10.0,20
984,39.0,20
982,8.0,20
972,46.0,20
1010,12.0,20
1041,12.0,20
1249,22.0,20
1131,21.0,20
1239,86.0,20
1247,13.0,20
1257,18.0,20
1270,3.0,20
1460,52.0,20
971,17.0,20
1459,51.0,20
1441,107.0,20
1306,87.0,20
1045,4.0,20
949,21.0,20
21677,6.0,20
482,64.0,20
21427,21.0,20
21488,38.0,20
1471,36.0,20
21404,178.0,20
21447,2.0,20
21530,9.0,20
21560,152.0,20
21562,14.0,20
21675,48.0,20
21756,20.0,20
21809,1.0,20
21967,17.0,20
21877,89.0,20
21878,17.0,20
21929,11.0,20
22015,11.0,20
67,20.0,20
77,46.0,20
90,201.0,20
944,13.0,20
1495,111.0,20
2369,34.0,20
2256,1.0,20
2267,65.0,20
2345,7.0,20
2349,1.0,20
2099,14.0,20
2104,14.0,20
2124,8.0,20
2140,138.0,20
2196,50.0,20
2206,15.0,20
2416,186.0,20
2255,1.0,20
2443,104.0,20
2445,191.0,20
2447,5.0,20
2733,33.0,20
2743,54.0,20
2744,126.0,20
2755,25.0,20
2766,74.0,20
2253,7.0,20
2252,60.0,20
1496,73.0,20
1501,5.0,20
1830,44.0,20
1855,344.0,20
1905,157.0,20
1915,50.0,20
1916,107.0,20
1673,15.0,20
1686,18.0,20
1735,9.0,20
2299,56.0,20
2300,24.0,20
2307,43.0,20
2308,131.0,20
2321,38.0,20
20608,118.0,20
21385,21.0,20
18462,15.0,20
18476,103.0,20
18481,17.0,20
18496,25.0,20
18498,16.0,20
18511,17.0,20
18631,13.0,20
18794,184.0,20
18795,58.0,20
18453,69.0,20
18833,35.0,20
19430,22.0,20
18994,105.0,20
18995,53.0,20
19004,31.0,20
19089,44.0,20
19093,35.0,20
19530,5.0,20
19537,5.0,20
19924,6.0,20
19639,3.0,20
19405,46.0,20
19654,4.0,20
18389,6.0,20
18368,11.0,20
17717,986.0,20
2538,7.0,20
17347,13.0,20
17374,116.0,20
17376,31.0,20
17457,89.0,20
17754,14.0,20
18384,12.0,20
17785,18.0,20
17871,93.0,20
18069,8.0,20
17936,4.0,20
18114,47.0,20
18147,53.0,20
19253,11.0,20
18200,9.0,20
18255,10.0,20
18280,18.0,20
17814,18.0,20
19672,16.0,20
19674,13.0,20
19771,31.0,20
20949,6571.0,20
21358,23.0,20
20866,35.0,20
20787,16.0,20
20740,3.0,20
19786,14.0,20
19993,11.0,20
19985,61.0,20
19860,3.0,20
20017,29.0,20
20104,12.0,20
20124,11.0,20
20223,41.0,20
20338,36.0,20
20340,15.0,20
20377,16.0,20
20402,215.0,20
20448,54.0,20
20519,25.0,20
20609,151.0,20
20653,20.0,20
20654,23.0,20
20660,5.0,20
20732,9.0,20
20736,27.0,20
20739,17.0,20
4391,38.0,20
2578,119.0,20
4248,116.0,20
4249,81.0,20
4261,190.0,20
4251,32.0,20
4271,62.0,20
4123,8.0,20
4285,18.0,20
4350,2.0,20
4351,109.0,20
4355,66.0,20
4357,72.0,20
4361,24.0,20
4362,36.0,20
4364,21.0,20
4374,9.0,20
4380,14.0,20
4427,7.0,20
4477,69.0,20
4498,8.0,20
4244,112.0,20
8061,601.0,20
3934,34.0,20
8056,38.0,20
3967,29.0,20
3971,41.0,20
4247,38.0,20
4029,26.0,20
4024,62.0,20
4048,3.0,20
4067,44.0,20
4178,197.0,20
4228,35.0,20
4231,118.0,20
4240,45.0,20
4728,120.0,20
5235,42.0,20
5270,95.0,20
5271,77.0,20
5275,25.0,20
5272,261.0,20
5012,45.0,20
5013,10.0,20
5014,28.0,20
5026,5.0,20
5035,52.0,20
5038,628.0,20
5039,144.0,20
5040,15.0,20
5323,70.0,20
5361,67.0,20
5380,67.0,20
5037,209.0,20
5240,52.0,20
5224,9.0,20
4573,14.0,20
4807,58.0,20
4837,3.0,20
4607,16.0,20
4610,19.0,20
4628,24.0,20
4870,182.0,20
4633,29.0,20
4639,32.0,20
4872,266.0,20
4904,92.0,20
4910,10.0,20
4962,39.0,20
4717,94.0,20
5210,28.0,20
4980,6.0,20
4634,22.0,20
3928,139.0,20
3823,14.0,20
3814,4.0,20
3076,178.0,20
3077,211.0,20
3079,6.0,20
3082,6.0,20
3183,160.0,20
3108,58.0,20
3109,6.0,20
3225,4.0,20
2915,18.0,20
3424,4.0,20
3316,95.0,20
3320,42.0,20
3328,15.0,20
3329,111.0,20
3331,96.0,20
3332,40.0,20
3335,105.0,20
2908,7.0,20
2896,9.0,20
2584,6.0,20
2607,29.0,20
2779,221.0,20
2780,1410.0,20
2905,4.0,20
2781,111.0,20
2800,24.0,20
2808,238.0,20
2814,488.0,20
2816,172.0,20
2817,276.0,20
2625,10.0,20
2887,46.0,20
3340,1172.0,20
3476,78.0,20
3535,16.0,20
3543,17.0,20
3554,38.0,20
3556,109.0,20
3676,81.0,20
3686,45.0,20
3692,35.0,20
3732,188.0,20
3734,153.0,20
3745,10.0,20
3640,12.0,20
3851,78.0,20
3475,61.0,20
3364,69.0,20
3341,669.0,20
3342,1414.0,20
3343,621.0,20
3345,133.0,20
3346,511.0,20
3347,85.0,20
2550,47.0,20
6675,399.0,20
7096,68.0,20
7164,7.0,20
7172,143.0,20
7202,61.0,20
7203,63.0,20
7085,78.0,20
7206,60.0,20
7207,31.0,20
7211,26.0,20
7215,51.0,20
7245,3.0,20
7256,19.0,20
7266,15.0,20
7298,10.0,20
7326,8.0,20
7492,22.0,20
7072,24.0,20
7047,47.0,20
6628,150.0,20
6704,13.0,20
6710,133.0,20
6328,6.0,20
6738,104.0,20
6740,115.0,20
7053,5.0,20
6763,107.0,20
6908,19.0,20
6926,34.0,20
6835,17.0,20
6953,9.0,20
7005,24.0,20
7018,187.0,20
7019,31.0,20
7020,22.0,20
6901,15.0,20
7736,121.0,20
7780,361.0,20
7856,270.0,20
7864,406.0,20
7894,194.0,20
7879,46.0,20
7964,17.0,20
7968,2.0,20
7980,52.0,20
7912,19.0,20
7917,20.0,20
7893,164.0,20
7790,127.0,20
7791,115.0,20
7805,22.0,20
7808,75.0,20
7812,46.0,20
7815,51.0,20
7834,165.0,20
7852,55.0,20
7860,41.0,20
7846,37.0,20
6285,12.0,20
6504,1352.0,20
5822,489.0,20
5823,237.0,20
5552,12.0,20
5573,5.0,20
5577,11.0,20
5580,19.0,20
5583,26.0,20
5591,17.0,20
5601,17.0,20
5634,51.0,20
5637,43.0,20
5643,88.0,20
5607,5.0,20
5655,52.0,20
5657,173.0,20
5660,79.0,20
5663,81.0,20
5324,37.0,20
5444,11.0,20
5459,46.0,20
5485,28.0,20
5516,55.0,20
5811,52.0,20
5814,97.0,20
5815,99.0,20
5820,155.0,20
5821,224.0,20
5669,162.0,20
5671,163.0,20
6503,429.0,20
6502,3326.0,20
6490,82.0,20
6498,115.0,20
6497,326.0,20
5672,176.0,20
5678,20.0,20
5682,20.0,20
5962,25.0,20
6087,27.0,20
6090,55.0,20
6138,15.0,20
6162,217.0,20
6183,79.0,20
6185,77.0,20
6457,156.0,20
6473,27.0,20
8035,23.0,20
8452,41.0,20
15040,532.0,20
15041,420.0,20
15052,18.0,20
15070,6.0,20
15063,51.0,20
15088,25.0,20
14690,15.0,20
15217,62.0,20
15233,34.0,20
15236,89.0,20
15276,16.0,20
15300,18.0,20
15303,17.0,20
15325,6.0,20
15363,14.0,20
15446,55.0,20
15519,44.0,20
15520,45.0,20
15851,8.0,20
15866,44.0,20
14227,114.0,20
14228,72.0,20
14229,45.0,20
14039,3.0,20
14065,6.0,20
14087,31.0,20
14249,9.0,20
14258,14.0,20
14305,348.0,20
14428,11.0,20
14434,2.0,20
14436,47.0,20
14470,8.0,20
15023,27.0,20
14267,15.0,20
15552,13.0,20
16056,106.0,20
16875,25.0,20
16956,112.0,20
16984,8.0,20
17027,141.0,20
17042,38.0,20
17096,51.0,20
17113,4.0,20
17165,3.0,20
17661,63.0,20
16874,2.0,20
17167,375.0,20
17216,5.0,20
17234,8.0,20
17254,6.0,20
17279,31.0,20
17172,9.0,20
16014,33.0,20
16748,21.0,20
