Item_id,Month_sales,month
51,6.0,6
59,6.0,6
53,12.0,6
45,8.0,6
40,4.0,6
55,8.0,6
57,9.0,6
22026,155.0,6
109,4.0,6
88,4.0,6
93,10.0,6
202,4.0,6
113,4.0,6
149,4.0,6
151,3.0,6
154,16.0,6
155,10.0,6
156,8.0,6
226,4.0,6
177,4.0,6
210,4.0,6
75,4.0,6
37,10.0,6
33,46.0,6
22029,3.0,6
22043,23.0,6
22064,15.0,6
22121,109.0,6
228,6.0,6
22122,31.0,6
22140,5.0,6
9185,1.0,6
30,41.0,6
34,12.0,6
31,14.0,6
32,87.0,6
491,27.0,6
257,7.0,6
700,53.0,6
791,57.0,6
795,5.0,6
802,3.0,6
825,3.0,6
835,29.0,6
953,6.0,6
956,4.0,6
957,17.0,6
958,7.0,6
959,4.0,6
964,11.0,6
970,22.0,6
972,222.0,6
687,30.0,6
638,10.0,6
558,14.0,6
258,8.0,6
320,7.0,6
325,8.0,6
357,6.0,6
384,3.0,6
385,4.0,6
388,6.0,6
410,9.0,6
438,3.0,6
448,6.0,6
464,42.0,6
482,109.0,6
485,150.0,6
496,5.0,6
556,23.0,6
421,5.0,6
21596,78.0,6
21440,211.0,6
21443,21.0,6
21446,17.0,6
21448,23.0,6
21451,8.0,6
21510,8.0,6
21512,24.0,6
21513,20.0,6
21517,19.0,6
21544,16.0,6
21552,6.0,6
21562,14.0,6
21565,96.0,6
21427,237.0,6
21371,10.0,6
21372,31.0,6
21373,27.0,6
21376,96.0,6
21370,40.0,6
21377,186.0,6
21393,15.0,6
21405,11.0,6
21487,193.0,6
21408,10.0,6
21567,6.0,6
21572,8.0,6
21862,42.0,6
21876,50.0,6
21994,15.0,6
21924,211.0,6
21925,73.0,6
21929,15.0,6
21930,9.0,6
22025,69.0,6
21571,15.0,6
21857,46.0,6
21842,7.0,6
21588,26.0,6
21597,12.0,6
21598,12.0,6
21607,1.0,6
21613,31.0,6
21618,12.0,6
21637,20.0,6
21688,9.0,6
21782,12.0,6
21705,11.0,6
21786,2.0,6
21723,20.0,6
21735,4.0,6
21745,9.0,6
21759,6.0,6
21802,4.0,6
21808,8.0,6
21963,20.0,6
1473,42.0,6
974,11.0,6
1624,25.0,6
1800,30.0,6
1830,461.0,6
1832,68.0,6
1833,62.0,6
1824,62.0,6
1829,40.0,6
1834,23.0,6
1835,128.0,6
1603,1.0,6
1598,19.0,6
1523,82.0,6
1475,14.0,6
1476,47.0,6
1477,38.0,6
1478,38.0,6
1479,24.0,6
1481,69.0,6
1916,258.0,6
1921,98.0,6
1925,28.0,6
1937,157.0,6
1940,32.0,6
1939,50.0,6
1915,120.0,6
1836,91.0,6
1837,36.0,6
1871,98.0,6
1889,13.0,6
1894,32.0,6
1895,60.0,6
1670,14.0,6
1911,97.0,6
1472,31.0,6
1471,13.0,6
1226,6.0,6
1227,6.0,6
1236,8.0,6
1241,11.0,6
1245,1.0,6
1249,111.0,6
1261,7.0,6
1268,2.0,6
1398,32.0,6
1402,24.0,6
1407,20.0,6
1224,26.0,6
1273,3.0,6
1216,2.0,6
1204,23.0,6
987,13.0,6
994,3.0,6
998,25.0,6
999,22.0,6
1002,17.0,6
1008,8.0,6
1015,27.0,6
1017,13.0,6
1032,7.0,6
1037,9.0,6
1060,5.0,6
1091,1.0,6
1101,6.0,6
1102,9.0,6
1107,3.0,6
1109,4.0,6
1119,10.0,6
1122,8.0,6
1131,21.0,6
1201,46.0,6
1279,3.0,6
1411,102.0,6
1310,122.0,6
1318,9.0,6
1324,17.0,6
1332,10.0,6
1459,55.0,6
1460,26.0,6
1462,31.0,6
1463,24.0,6
1467,44.0,6
1468,28.0,6
1470,109.0,6
1305,72.0,6
1419,72.0,6
1420,19.0,6
1421,75.0,6
1442,1.0,6
1302,13.0,6
1308,3.0,6
21359,6.0,6
18877,41.0,6
