Item_id,Month_sales,month
11170,3.0,32
11215,5.0,32
11232,2.0,32
11252,7.0,32
11253,5.0,32
11354,377.0,32
11259,2.0,32
11404,23.0,32
11161,9.0,32
11268,2.0,32
11403,11.0,32
11160,8.0,32
11921,34.0,32
11141,9.0,32
11145,1.0,32
11147,5.0,32
11157,4.0,32
11159,51.0,32
11768,8.0,32
8077,4.0,32
11772,9.0,32
11774,2.0,32
11775,3.0,32
11776,1.0,32
11781,2.0,32
11783,2.0,32
11784,78.0,32
11785,31.0,32
11913,17.0,32
11769,15.0,32
8065,12.0,32
11763,15.0,32
11694,12.0,32
11409,8.0,32
11436,3.0,32
11454,5.0,32
11525,3.0,32
11526,10.0,32
11489,5.0,32
11498,21.0,32
11571,12.0,32
11575,11.0,32
11655,37.0,32
11830,3.0,32
11674,10.0,32
11760,9.0,32
10477,6.0,32
10659,66.0,32
10660,15.0,32
10661,9.0,32
10674,2.0,32
10460,8.0,32
10472,10.0,32
10476,32.0,32
10478,10.0,32
10495,1.0,32
10697,9.0,32
10498,3.0,32
10500,2.0,32
10653,3.0,32
10647,1.0,32
10342,19.0,32
10339,18.0,32
10346,17.0,32
11927,36.0,32
10349,18.0,32
10352,8.0,32
10378,9.0,32
10381,14.0,32
10382,17.0,32
10387,1.0,32
10578,1.0,32
10423,1.0,32
10429,11.0,32
10631,1.0,32
10523,6.0,32
10712,3.0,32
10750,3.0,32
10945,4.0,32
10968,3.0,32
10987,10.0,32
10997,7.0,32
11030,5.0,32
11056,45.0,32
11057,46.0,32
11058,42.0,32
11349,1.0,32
11073,4.0,32
11113,12.0,32
10943,8.0,32
10928,6.0,32
10927,5.0,32
10751,8.0,32
10767,2.0,32
10784,5.0,32
10812,7.0,32
10827,4.0,32
10845,7.0,32
10861,8.0,32
10862,11.0,32
10887,10.0,32
10889,3.0,32
10892,3.0,32
10904,16.0,32
10911,5.0,32
10914,11.0,32
12699,15.0,32
11930,27.0,32
13210,58.0,32
13211,11.0,32
13212,16.0,32
13205,4.0,32
13213,27.0,32
13214,15.0,32
13215,5.0,32
13217,26.0,32
13218,32.0,32
12697,8.0,32
12696,15.0,32
12552,16.0,32
13144,5.0,32
13151,7.0,32
13159,50.0,32
13166,5.0,32
12610,4.0,32
12672,5.0,32
12675,73.0,32
12677,11.0,32
12686,11.0,32
13246,149.0,32
13253,3.0,32
13261,4.0,32
13262,3.0,32
13266,13.0,32
13267,5.0,32
13272,7.0,32
13274,8.0,32
13285,18.0,32
13278,18.0,32
10336,17.0,32
13282,3.0,32
12551,13.0,32
13220,9.0,32
13225,12.0,32
13226,6.0,32
13233,26.0,32
13236,20.0,32
13238,20.0,32
12124,8.0,32
12550,14.0,32
12020,52.0,32
12021,58.0,32
12028,5.0,32
12040,120.0,32
11931,21.0,32
12134,47.0,32
11938,17.0,32
11943,1.0,32
11953,13.0,32
11961,3.0,32
12194,24.0,32
11973,3.0,32
11997,22.0,32
12061,4.0,32
12467,8.0,32
12472,54.0,32
12473,14.0,32
12475,6.0,32
12477,15.0,32
13118,8.0,32
13122,20.0,32
13125,4.0,32
13127,2.0,32
13133,1.0,32
12533,2.0,32
12543,10.0,32
12544,2.0,32
12465,10.0,32
12459,10.0,32
12064,7.0,32
12066,7.0,32
12080,30.0,32
12081,18.0,32
12090,19.0,32
12091,11.0,32
13079,1.0,32
12362,15.0,32
13075,4.0,32
12397,2.0,32
12405,12.0,32
13100,10.0,32
13104,13.0,32
13105,25.0,32
12421,10.0,32
12463,12.0,32
8735,220.0,32
10333,16.0,32
8693,38.0,32
8702,23.0,32
8732,17.0,32
8733,18.0,32
8734,16.0,32
8692,78.0,32
8548,160.0,32
8550,66.0,32
8555,4.0,32
8429,2.0,32
8607,9.0,32
8653,18.0,32
8656,27.0,32
8672,23.0,32
8685,12.0,32
8686,15.0,32
8687,3.0,32
8736,127.0,32
8738,271.0,32
9203,2.0,32
9206,8.0,32
9213,2.0,32
8743,9.0,32
8766,9.0,32
8778,10.0,32
8801,9.0,32
8737,240.0,32
8569,16.0,32
7893,89.0,32
7894,72.0,32
7984,4.0,32
7927,7.0,32
7933,33.0,32
8008,13.0,32
8012,19.0,32
7917,7.0,32
7878,19.0,32
7872,190.0,32
7840,41.0,32
7842,16.0,32
7846,12.0,32
7856,55.0,32
7724,18.0,32
8086,14.0,32
8093,22.0,32
8502,3.0,32
8503,3.0,32
8534,18.0,32
8357,3.0,32
8362,2.0,32
8365,4.0,32
8543,45.0,32
8544,37.0,32
8547,128.0,32
8501,1.0,32
8240,6.0,32
8110,1.0,32
8121,1.0,32
8148,10.0,32
