Item_id,Month_sales,month
8092,28.0,3
7850,70.0,3
8051,5.0,3
8088,4.0,3
8089,21.0,3
8458,5.0,3
8093,65.0,3
8090,9.0,3
8019,17.0,3
8041,33.0,3
8012,13.0,3
8031,14.0,3
8021,7.0,3
8022,13.0,3
8025,4.0,3
8026,7.0,3
8135,17.0,3
8094,8.0,3
8140,15.0,3
8142,11.0,3
8152,16.0,3
8153,40.0,3
8156,5.0,3
8010,13.0,3
8165,4.0,3
8172,3.0,3
8137,4.0,3
8133,39.0,3
8096,19.0,3
8106,5.0,3
8107,5.0,3
8436,4.0,3
8437,1.0,3
8114,1.0,3
8121,5.0,3
8124,11.0,3
8125,13.0,3
8126,8.0,3
8123,10.0,3
7893,103.0,3
7995,3.0,3
7734,8.0,3
7874,12.0,3
7882,29.0,3
7869,37.0,3
7892,5.0,3
7894,120.0,3
7857,81.0,3
8460,16.0,3
7860,93.0,3
7856,311.0,3
7996,2.0,3
7979,69.0,3
7985,51.0,3
7912,108.0,3
7916,1.0,3
7974,38.0,3
7978,73.0,3
7895,58.0,3
7938,27.0,3
7949,8.0,3
7950,19.0,3
7956,15.0,3
7977,59.0,3
7941,28.0,3
8464,9.0,3
8388,47.0,3
8475,5.0,3
8396,15.0,3
8402,1.0,3
8404,14.0,3
8405,24.0,3
8556,9.0,3
8389,16.0,3
8562,7.0,3
8563,1.0,3
8413,3.0,3
8423,10.0,3
8424,5.0,3
8426,6.0,3
8572,5.0,3
8376,7.0,3
8317,2.0,3
8321,2.0,3
8325,36.0,3
8329,4.0,3
8343,2.0,3
8344,9.0,3
8378,25.0,3
8345,10.0,3
8346,15.0,3
8540,5.0,3
8357,8.0,3
8358,10.0,3
8367,2.0,3
8541,4.0,3
8315,44.0,3
8576,8.0,3
8578,18.0,3
8666,27.0,3
8667,19.0,3
8668,31.0,3
8673,5.0,3
8680,13.0,3
8685,31.0,3
8686,12.0,3
8687,15.0,3
9188,1.0,3
8663,3.0,3
8636,10.0,3
9171,16.0,3
9172,6.0,3
9173,3.0,3
9174,3.0,3
8643,3.0,3
9175,3.0,3
8603,2.0,3
8612,4.0,3
8628,11.0,3
8630,11.0,3
8633,1.0,3
8634,9.0,3
8635,27.0,3
8466,4.0,3
8314,126.0,3
8241,18.0,3
8242,9.0,3
8250,10.0,3
8255,6.0,3
8257,7.0,3
8258,7.0,3
8277,6.0,3
8278,4.0,3
8282,13.0,3
8283,76.0,3
8259,3.0,3
8236,1.0,3
8233,17.0,3
8476,2.0,3
8478,8.0,3
8479,3.0,3
8480,13.0,3
8481,9.0,3
8235,30.0,3
8484,6.0,3
8195,18.0,3
8199,12.0,3
8201,2.0,3
8232,2.0,3
8495,4.0,3
8284,31.0,3
8299,11.0,3
8303,10.0,3
8311,1.0,3
8312,1.0,3
8313,10.0,3
8297,12.0,3
8285,43.0,3
8287,4.0,3
8507,3.0,3
8508,22.0,3
8290,6.0,3
8509,7.0,3
8288,7.0,3
6998,237.0,3
7677,2.0,3
6954,1087.0,3
6845,7.0,3
6849,4.0,3
6853,1.0,3
6953,166.0,3
7000,26.0,3
7001,56.0,3
7070,316.0,3
7071,119.0,3
7072,47.0,3
7076,24.0,3
