Item_id,Month_sales,month
1971,84.0,29
1881,38.0,29
1914,64.0,29
1916,41.0,29
1968,14.0,29
1905,78.0,29
1879,34.0,29
1877,145.0,29
1878,106.0,29
1876,159.0,29
1865,74.0,29
1725,46.0,29
2268,6.0,29
1988,25.0,29
1859,10.0,29
2416,60.0,29
2196,10.0,29
2369,43.0,29
2270,36.0,29
2269,62.0,29
2267,39.0,29
2252,72.0,29
2318,1.0,29
1730,1.0,29
2308,172.0,29
2287,8.0,29
2283,41.0,29
1761,43.0,29
2039,65.0,29
2035,16.0,29
1858,41.0,29
1332,7.0,29
1857,40.0,29
1515,5.0,29
1496,21.0,29
1485,48.0,29
1495,45.0,29
1486,36.0,29
1466,31.0,29
1464,19.0,29
1539,13.0,29
1329,5.0,29
1387,16.0,29
1384,61.0,29
1224,11.0,29
972,21.0,29
971,24.0,29
952,16.0,29
687,15.0,29
486,105.0,29
67,13.0,29
1307,45.0,29
1541,21.0,29
1544,4.0,29
1847,137.0,29
1846,90.0,29
1814,1007.0,29
1813,277.0,29
1570,33.0,29
1569,67.0,29
1568,51.0,29
1563,34.0,29
1556,114.0,29
1555,29.0,29
1548,38.0,29
1547,8.0,29
2423,37.0,29
2626,20.0,29
2429,57.0,29
3547,5.0,29
3554,17.0,29
3552,31.0,29
3553,32.0,29
3556,52.0,29
3539,7.0,29
3676,37.0,29
3677,4.0,29
3673,14.0,29
3692,40.0,29
3609,58.0,29
3557,21.0,29
3719,37.0,29
3537,17.0,29
3479,39.0,29
3341,293.0,29
3342,175.0,29
3486,23.0,29
3343,263.0,29
3344,33.0,29
3364,31.0,29
3731,802.0,29
3787,70.0,29
3866,71.0,29
3868,42.0,29
3871,32.0,29
3777,4.0,29
3934,9.0,29
7791,88.0,29
4001,4.0,29
4049,32.0,29
4070,10.0,29
4181,180.0,29
4051,18.0,29
3935,11.0,29
3774,8.0,29
3635,10.0,29
3835,31.0,29
3732,71.0,29
3733,67.0,29
3734,38.0,29
3335,81.0,29
3331,86.0,29
2754,4.0,29
2536,9.0,29
2574,24.0,29
2813,40.0,29
2816,9.0,29
2817,23.0,29
2753,119.0,29
2819,25.0,29
2852,25.0,29
2853,15.0,29
2859,39.0,29
2860,14.0,29
2921,44.0,29
2954,23.0,29
2955,18.0,29
2743,17.0,29
2431,17.0,29
2445,65.0,29
2678,8.0,29
2707,21.0,29
2744,16.0,29
2696,31.0,29
2697,28.0,29
2700,8.0,29
2734,27.0,29
2760,33.0,29
2964,4.0,29
3394,18.0,29
3274,38.0,29
3444,116.0,29
3445,49.0,29
3446,75.0,29
3449,26.0,29
3462,27.0,29
3327,19.0,29
3329,70.0,29
2959,24.0,29
3393,8.0,29
3243,23.0,29
3026,58.0,29
3027,84.0,29
3028,57.0,29
3071,52.0,29
3076,44.0,29
3182,38.0,29
3108,11.0,29
3234,44.0,29
3237,17.0,29
3239,16.0,29
7018,72.0,29
33,11.0,29
6393,19.0,29
6156,13.0,29
6128,18.0,29
6085,136.0,29
6083,61.0,29
6082,45.0,29
6081,31.0,29
6064,54.0,29
6063,29.0,29
6062,54.0,29
6396,14.0,29
5664,15.0,29
5901,27.0,29
5837,70.0,29
5835,15.0,29
5834,17.0,29
5828,33.0,29
5825,158.0,29
5822,247.0,29
5817,8.0,29
5816,47.0,29
5401,2.0,29
5672,69.0,29
6422,14.0,29
6457,58.0,29
6472,116.0,29
9355,206.0,29
9250,50.0,29
8544,48.0,29
8451,57.0,29
7925,3.0,29
7725,3.0,29
7809,28.0,29
7793,78.0,29
7792,31.0,29
7215,40.0,29
7213,13.0,29
7211,7.0,29
7071,43.0,29
6675,177.0,29
6624,21.0,29
6537,1.0,29
6503,356.0,29
6497,125.0,29
6474,22.0,29
5324,16.0,29
5323,15.0,29
5319,56.0,29
5039,84.0,29
4271,23.0,29
4085,242.0,29
4084,282.0,29
4248,30.0,29
4240,27.0,29
4231,21.0,29
4228,11.0,29
4052,39.0,29
3943,11.0,29
3928,27.0,29
3546,22.0,29
4233,46.0,29
4456,11.0,29
9356,173.0,29
4334,41.0,29
4351,94.0,29
5038,85.0,29
5037,105.0,29
5035,74.0,29
5243,76.0,29
5241,30.0,29
5233,119.0,29
4999,8.0,29
5205,13.0,29
5204,34.0,29
4907,52.0,29
4904,36.0,29
4894,225.0,29
