Item_id,Month_sales,month
2269,110.0,16
22126,7.0,16
20949,5822.0,16
20301,7.0,16
20958,38.0,16
20311,6.0,16
20315,18.0,16
21355,28.0,16
21377,47.0,16
21383,115.0,16
21384,402.0,16
21443,4.0,16
21459,11.0,16
21524,6.0,16
21618,4.0,16
21620,10.0,16
21662,9.0,16
21703,23.0,16
21835,34.0,16
21859,16.0,16
21860,48.0,16
21864,58.0,16
21919,70.0,16
21440,30.0,16
21432,26.0,16
21488,53.0,16
21385,113.0,16
21402,26.0,16
21403,71.0,16
21404,407.0,16
21427,37.0,16
20274,14.0,16
20242,102.0,16
19578,175.0,16
19580,22.0,16
19581,68.0,16
19597,32.0,16
19613,77.0,16
19617,16.0,16
19626,12.0,16
19650,14.0,16
19660,3.0,16
19686,38.0,16
19751,11.0,16
19752,61.0,16
19759,14.0,16
19221,4.0,16
18850,9.0,16
18885,13.0,16
19406,34.0,16
19415,15.0,16
19023,34.0,16
19031,32.0,16
19033,18.0,16
19034,15.0,16
19046,13.0,16
19050,69.0,16
19068,44.0,16
19453,12.0,16
19476,5.0,16
19537,6.0,16
19764,2.0,16
19772,23.0,16
19784,18.0,16
20079,5.0,16
20088,13.0,16
20124,77.0,16
20216,2.0,16
20223,165.0,16
20884,107.0,16
20241,14.0,16
19908,5.0,16
19902,13.0,16
19900,33.0,16
19894,62.0,16
19787,13.0,16
19804,20.0,16
19833,2.0,16
19860,29.0,16
20017,92.0,16
22076,51.0,16
19893,143.0,16
18843,49.0,16
22015,9.0,16
22020,6.0,16
1017,13.0,16
1019,33.0,16
1075,307.0,16
1076,68.0,16
1077,124.0,16
1015,21.0,16
1007,36.0,16
964,8.0,16
970,43.0,16
971,52.0,16
972,92.0,16
975,61.0,16
993,4.0,16
995,3.0,16
996,5.0,16
1014,11.0,16
951,49.0,16
1104,10.0,16
1406,74.0,16
1411,64.0,16
1412,6.0,16
1414,7.0,16
1416,3.0,16
1287,21.0,16
1438,17.0,16
1292,4.0,16
1439,72.0,16
1440,44.0,16
1270,1.0,16
1114,10.0,16
1134,3.0,16
1201,32.0,16
1204,23.0,16
1209,1.0,16
1235,18.0,16
1364,95.0,16
1377,24.0,16
258,4.0,16
392,3.0,16
410,6.0,16
464,27.0,16
472,27.0,16
482,54.0,16
257,2.0,16
155,4.0,16
77,225.0,16
22021,12.0,16
22058,21.0,16
22071,42.0,16
22074,4.0,16
31,22.0,16
32,26.0,16
33,17.0,16
76,111.0,16
154,4.0,16
485,75.0,16
806,42.0,16
832,8.0,16
835,10.0,16
839,19.0,16
934,42.0,16
935,93.0,16
950,71.0,16
791,32.0,16
786,27.0,16
687,18.0,16
784,4.0,16
496,11.0,16
18835,84.0,16
18833,44.0,16
14845,159.0,16
14847,154.0,16
14914,36.0,16
15279,51.0,16
15284,87.0,16
15287,92.0,16
15292,11.0,16
15299,24.0,16
15301,30.0,16
15304,2.0,16
14834,132.0,16
15044,75.0,16
15054,30.0,16
15063,82.0,16
15104,18.0,16
15117,8.0,16
15136,48.0,16
14612,97.0,16
14713,11.0,16
14714,15.0,16
14733,15.0,16
14755,24.0,16
14787,4.0,16
14842,74.0,16
14536,6.0,16
15319,20.0,16
15425,2.0,16
16115,17.0,16
16117,27.0,16
16154,26.0,16
16159,15.0,16
16167,67.0,16
16169,89.0,16
16175,19.0,16
16146,11.0,16
16189,19.0,16
16205,42.0,16
16209,55.0,16
16219,17.0,16
16227,101.0,16
16101,5.0,16
15375,2.0,16
16059,47.0,16
16086,19.0,16
15459,8.0,16
15501,40.0,16
15502,29.0,16
15519,19.0,16
15520,43.0,16
15525,3.0,16
15527,20.0,16
15868,12.0,16
15970,10.0,16
15994,32.0,16
16002,46.0,16
16024,2.0,16
16056,104.0,16
16084,34.0,16
16090,16.0,16
14518,5.0,16
14510,2.0,16
15022,46.0,16
12926,11.0,16
12933,10.0,16
12965,6.0,16
12970,21.0,16
12977,16.0,16
13040,4.0,16
13048,12.0,16
13066,13.0,16
13787,49.0,16
13797,11.0,16
13812,15.0,16
13829,62.0,16
13831,1.0,16
13851,25.0,16
12912,13.0,16
13878,14.0,16
12860,26.0,16
12763,14.0,16
13172,6.0,16
13363,26.0,16
13370,12.0,16
13396,9.0,16
13491,58.0,16
13515,11.0,16
13420,36.0,16
13439,20.0,16
12734,15.0,16
12735,5.0,16
12748,53.0,16
13881,86.0,16
13901,10.0,16
13981,2.0,16
14392,54.0,16
14408,12.0,16
14428,20.0,16
14430,35.0,16
14432,21.0,16
14435,85.0,16
14441,15.0,16
14445,6.0,16
14449,12.0,16
14455,41.0,16
14482,4.0,16
15016,59.0,16
14391,117.0,16
14019,34.0,16
14027,11.0,16
14227,145.0,16
14228,78.0,16
14229,65.0,16
14043,17.0,16
16234,25.0,16
14103,13.0,16
14931,67.0,16
14284,7.0,16
14320,24.0,16
14337,9.0,16
14370,3.0,16
14118,25.0,16
16249,54.0,16
15568,5.0,16
17892,35.0,16
17916,5.0,16
17921,10.0,16
17956,42.0,16
17967,4.0,16
17977,22.0,16
17980,24.0,16
18110,63.0,16
18286,11.0,16
18318,5.0,16
18320,14.0,16
18342,8.0,16
18352,3.0,16
17891,140.0,16
17890,164.0,16
17418,6.0,16
17445,11.0,16
17750,5.0,16
17527,17.0,16
18016,11.0,16
17785,38.0,16
17804,6.0,16
17811,24.0,16
17865,63.0,16
17880,16.0,16
17889,96.0,16
18362,22.0,16
18404,4.0,16
18406,24.0,16
18624,25.0,16
18631,11.0,16
18643,3.0,16
18680,9.0,16
18716,5.0,16
18721,17.0,16
18751,15.0,16
18776,14.0,16
18777,12.0,16
18778,14.0,16
18779,13.0,16
18832,28.0,16
18622,39.0,16
19346,9.0,16
18584,5.0,16
18409,2.0,16
18430,1.0,16
18446,22.0,16
18451,11.0,16
18452,50.0,16
18468,1.0,16
18475,98.0,16
17400,9.0,16
18491,20.0,16
18523,12.0,16
18552,15.0,16
18553,18.0,16
18561,3.0,16
18583,79.0,16
17397,28.0,16
17347,30.0,16
16444,33.0,16
16445,50.0,16
16446,31.0,16
16447,30.0,16
16455,48.0,16
16787,120.0,16
16528,32.0,16
16540,9.0,16
16603,43.0,16
16626,35.0,16
16641,6.0,16
16670,14.0,16
16441,13.0,16
16680,24.0,16
16416,12.0,16
15844,78.0,16
15612,34.0,16
15615,95.0,16
15631,181.0,16
15678,9.0,16
16325,12.0,16
15740,18.0,16
15770,19.0,16
15841,4.0,16
16700,39.0,16
16713,4.0,16
17225,16.0,16
17230,15.0,16
17233,212.0,16
17234,140.0,16
17281,6.0,16
17717,167.0,16
17661,43.0,16
17656,37.0,16
17152,2.0,16
17137,3.0,16
16748,52.0,16
16860,18.0,16
16888,74.0,16
16890,9.0,16
16905,3.0,16
17365,17.0,16
16937,21.0,16
17055,10.0,16
17056,22.0,16
17109,9.0,16
17134,1.0,16
17053,13.0,16
1441,96.0,16
2830,47.0,16
2831,20.0,16
2832,13.0,16
2854,42.0,16
2857,25.0,16
2887,54.0,16
2888,13.0,16
2889,29.0,16
2639,18.0,16
2892,6.0,16
2815,46.0,16
2814,912.0,16
2635,12.0,16
2896,20.0,16
2897,21.0,16
2956,15.0,16
2957,13.0,16
2971,6.0,16
3014,8.0,16
3076,89.0,16
3077,129.0,16
3083,2.0,16
2939,13.0,16
2934,23.0,16
2899,16.0,16
2900,14.0,16
2902,6.0,16
2909,36.0,16
2910,3.0,16
2914,47.0,16
2915,14.0,16
2920,35.0,16
2754,17.0,16
2755,31.0,16
2769,7.0,16
2533,4.0,16
2536,20.0,16
2574,97.0,16
2778,12.0,16
2580,2.0,16
2799,84.0,16
2753,85.0,16
2687,46.0,16
2688,16.0,16
2690,31.0,16
2703,97.0,16
2730,12.0,16
2737,20.0,16
2733,49.0,16
2809,49.0,16
2810,29.0,16
2800,45.0,16
2796,5.0,16
3183,223.0,16
2806,60.0,16
2808,451.0,16
3333,159.0,16
3334,17.0,16
3335,86.0,16
3332,19.0,16
3329,93.0,16
3331,114.0,16
3355,10.0,16
3359,6.0,16
3554,59.0,16
3556,119.0,16
3565,14.0,16
3544,3.0,16
3362,13.0,16
3364,22.0,16
3365,39.0,16
3367,45.0,16
3475,36.0,16
3476,47.0,16
3503,1.0,16
3528,17.0,16
3539,7.0,16
3543,10.0,16
3328,61.0,16
3224,51.0,16
3251,17.0,16
3268,8.0,16
3392,22.0,16
3393,27.0,16
3423,99.0,16
3424,161.0,16
3159,12.0,16
3197,36.0,16
3101,6.0,16
3107,27.0,16
3108,103.0,16
3114,13.0,16
3115,25.0,16
3196,10.0,16
3140,14.0,16
3320,39.0,16
3325,208.0,16
3326,20.0,16
3327,27.0,16
3432,18.0,16
3425,47.0,16
3290,11.0,16
3314,34.0,16
13168,12.0,16
2685,512.0,16
1512,72.0,16
1523,42.0,16
1531,2.0,16
1610,3.0,16
1795,22.0,16
1803,20.0,16
1799,13.0,16
1809,53.0,16
1810,16.0,16
1811,35.0,16
1497,36.0,16
1501,77.0,16
1511,45.0,16
1855,242.0,16
1856,60.0,16
1830,93.0,16
1833,9.0,16
1823,36.0,16
1824,86.0,16
1825,68.0,16
1826,86.0,16
1834,41.0,16
1835,13.0,16
1836,18.0,16
1306,159.0,16
1322,35.0,16
1325,7.0,16
1329,8.0,16
1333,2.0,16
1337,3.0,16
1459,38.0,16
1449,241.0,16
1303,17.0,16
1481,25.0,16
1480,36.0,16
1483,39.0,16
1495,136.0,16
1496,22.0,16
1479,18.0,16
1471,40.0,16
1460,43.0,16
1467,35.0,16
1470,17.0,16
1857,104.0,16
2279,43.0,16
2341,30.0,16
2352,6.0,16
2354,11.0,16
2355,4.0,16
2099,26.0,16
2100,14.0,16
2122,3.0,16
2181,7.0,16
2196,66.0,16
2407,38.0,16
2416,121.0,16
2267,54.0,16
2268,49.0,16
2270,37.0,16
2263,20.0,16
2458,22.0,16
2461,13.0,16
2678,33.0,16
2680,17.0,16
2244,35.0,16
2235,3.0,16
2443,29.0,16
2445,78.0,16
2446,35.0,16
2447,59.0,16
2258,2.0,16
2254,33.0,16
1916,140.0,16
1921,68.0,16
1673,22.0,16
1941,10.0,16
1915,94.0,16
1744,12.0,16
1858,30.0,16
1853,66.0,16
1889,4.0,16
1905,132.0,16
1988,12.0,16
2032,18.0,16
2308,196.0,16
2309,13.0,16
2319,5.0,16
2321,10.0,16
2252,75.0,16
1778,6.0,16
1762,22.0,16
2047,219.0,16
2049,12.0,16
2050,48.0,16
3580,12.0,16
12563,11.0,16
12548,6.0,16
1407,9.0,16
1305,9.0,16
1037,6.0,16
1094,1.0,16
1143,9.0,16
1033,7.0,16
1892,6.0,16
1670,11.0,16
1800,3.0,16
1030,8.0,16
22069,1.0,16
22122,1.0,16
22127,5.0,16
22139,22.0,16
22143,49.0,16
22064,1.0,16
22145,18.0,16
22046,32.0,16
21921,2.0,16
21930,4.0,16
22000,3.0,16
22016,21.0,16
22042,3.0,16
22167,41.0,16
944,38.0,16
30,16.0,16
55,1.0,16
213,6.0,16
448,7.0,16
3181,14.0,16
3007,13.0,16
3141,14.0,16
2625,7.0,16
2833,23.0,16
2891,15.0,16
2908,21.0,16
3360,11.0,16
3676,84.0,16
3692,162.0,16
3255,1.0,16
3280,11.0,16
3316,9.0,16
2349,3.0,16
2206,8.0,16
2406,4.0,16
2437,5.0,16
2441,1.0,16
1686,28.0,16
1727,4.0,16
2071,8.0,16
2470,21.0,16
2505,11.0,16
2768,42.0,16
2517,6.0,16
21918,10.0,16
20866,65.0,16
20869,1.0,16
20874,1.0,16
20881,35.0,16
20901,4.0,16
20902,3.0,16
20252,7.0,16
20253,8.0,16
20819,2.0,16
20730,58.0,16
20731,28.0,16
20732,23.0,16
20734,16.0,16
20735,22.0,16
20762,8.0,16
20787,8.0,16
20814,12.0,16
20818,5.0,16
20854,4.0,16
20692,1.0,16
20289,5.0,16
20294,10.0,16
20299,6.0,16
20320,4.0,16
20276,3.0,16
20690,1.0,16
20684,18.0,16
20683,3.0,16
20606,156.0,16
20607,114.0,16
20608,237.0,16
20470,1.0,16
20478,4.0,16
20509,3.0,16
20510,1.0,16
20515,1.0,16
20517,12.0,16
20523,3.0,16
20529,9.0,16
20530,6.0,16
20533,2.0,16
20605,5.0,16
20610,132.0,16
20641,6.0,16
20649,23.0,16
20650,21.0,16
20651,21.0,16
20652,14.0,16
20659,5.0,16
20660,9.0,16
20663,12.0,16
20672,3.0,16
20676,2.0,16
20681,6.0,16
20609,150.0,16
21326,2.0,16
21336,1.0,16
21343,4.0,16
21345,21.0,16
21619,15.0,16
21623,5.0,16
21624,5.0,16
21642,6.0,16
21645,18.0,16
21675,16.0,16
21678,14.0,16
21679,12.0,16
21680,20.0,16
21694,3.0,16
21783,18.0,16
21523,16.0,16
21530,7.0,16
21531,2.0,16
21532,2.0,16
21557,1.0,16
21562,38.0,16
21589,2.0,16
21590,1.0,16
21597,8.0,16
21770,7.0,16
21603,1.0,16
21772,18.0,16
21774,1.0,16
21777,3.0,16
21613,19.0,16
21711,24.0,16
21718,3.0,16
21787,8.0,16
21863,19.0,16
21871,1.0,16
21872,4.0,16
21879,64.0,16
21880,43.0,16
21886,13.0,16
21904,1.0,16
21855,45.0,16
21749,2.0,16
21767,8.0,16
21968,35.0,16
21970,4.0,16
21980,8.0,16
21839,11.0,16
21840,5.0,16
21842,21.0,16
21847,2.0,16
21854,6.0,16
21836,16.0,16
21468,19.0,16
21346,2.0,16
21358,49.0,16
