Item_id,Month_sales,month
947,2.0,8
716,7.0,8
687,33.0,8
410,4.0,8
308,5.0,8
34,9.0,8
155,12.0,8
109,2.0,8
55,6.0,8
972,121.0,8
210,4.0,8
977,5.0,8
1089,5.0,8
1015,19.0,8
1026,2.0,8
1073,79.0,8
1421,57.0,8
1101,5.0,8
1196,8.0,8
1224,22.0,8
1398,63.0,8
1283,2.0,8
1416,38.0,8
1417,24.0,8
991,14.0,8
32,59.0,8
22048,99.0,8
22155,7.0,8
22088,97.0,8
22058,621.0,8
22060,198.0,8
22072,122.0,8
22121,54.0,8
22122,8.0,8
22135,4.0,8
1830,508.0,8
1448,813.0,8
1894,18.0,8
1895,44.0,8
1905,195.0,8
1911,49.0,8
1915,88.0,8
1921,95.0,8
1937,96.0,8
1956,2.0,8
1686,90.0,8
1871,83.0,8
1717,16.0,8
1740,23.0,8
1987,18.0,8
2070,135.0,8
2307,35.0,8
2308,159.0,8
2252,111.0,8
2343,1.0,8
1735,32.0,8
1836,91.0,8
1832,133.0,8
1305,67.0,8
1310,63.0,8
1315,19.0,8
1319,71.0,8
1452,1.0,8
1326,4.0,8
1329,20.0,8
1459,125.0,8
1460,106.0,8
1467,41.0,8
1473,43.0,8
1475,18.0,8
1483,56.0,8
1516,467.0,8
1523,27.0,8
1611,3.0,8
21377,185.0,8
20949,7945.0,8
20293,80.0,8
20301,314.0,8
20302,252.0,8
20957,13.0,8
20959,13.0,8
20311,35.0,8
21324,45.0,8
21323,24.0,8
21346,7.0,8
20252,27.0,8
2084,19.0,8
20947,67.0,8
21351,5.0,8
21359,5.0,8
21373,33.0,8
21963,17.0,8
21966,8.0,8
21840,35.0,8
21856,12.0,8
21861,14.0,8
21862,30.0,8
21874,43.0,8
21994,14.0,8
21908,4.0,8
21924,32.0,8
21928,11.0,8
21929,10.0,8
22076,50.0,8
22014,3.0,8
22018,90.0,8
22019,9.0,8
22020,28.0,8
22025,24.0,8
22042,3.0,8
22087,93.0,8
21759,2.0,8
21756,5.0,8
21745,10.0,8
21400,23.0,8
21405,7.0,8
21408,10.0,8
21425,4.0,8
21426,2.0,8
21432,12.0,8
21440,88.0,8
21441,16.0,8
21443,13.0,8
21445,15.0,8
21541,6.0,8
21544,11.0,8
21565,93.0,8
21571,5.0,8
21589,18.0,8
21768,5.0,8
21596,20.0,8
21610,2.0,8
21675,34.0,8
21688,18.0,8
21716,3.0,8
21371,10.0,8
20936,29.0,8
3337,385.0,8
2417,50.0,8
3739,79.0,8
3740,501.0,8
3619,21.0,8
3647,2.0,8
3652,11.0,8
3851,144.0,8
3870,32.0,8
3871,18.0,8
3880,5.0,8
3823,17.0,8
3936,83.0,8
3937,75.0,8
3738,188.0,8
3938,11.0,8
4032,19.0,8
4129,25.0,8
4132,31.0,8
4163,42.0,8
4164,61.0,8
4178,238.0,8
4181,395.0,8
3939,12.0,8
3496,66.0,8
3369,3.0,8
3530,1.0,8
3702,29.0,8
3703,105.0,8
3709,103.0,8
3710,12.0,8
3714,86.0,8
3719,308.0,8
3732,6972.0,8
3734,3223.0,8
3736,229.0,8
3737,219.0,8
4227,5.0,8
4228,81.0,8
4500,26.0,8
4723,128.0,8
4724,26.0,8
4548,15.0,8
4561,17.0,8
4776,15.0,8
4792,92.0,8
4809,153.0,8
4810,71.0,8
4597,19.0,8
4827,53.0,8
4498,48.0,8
4845,95.0,8
4870,443.0,8
4885,107.0,8
4886,133.0,8
4889,23.0,8
4904,455.0,8
4485,4.0,8
4484,4.0,8
4475,30.0,8
4233,542.0,8
4244,95.0,8
4245,13.0,8
4248,106.0,8
4249,95.0,8
4251,66.0,8
4252,16.0,8
4265,61.0,8
4267,32.0,8
4115,10.0,8
4282,108.0,8
4293,7.0,8
4332,85.0,8
4345,17.0,8
4371,16.0,8
4372,73.0,8
4374,43.0,8
4425,17.0,8
3476,68.0,8
2100,21.0,8
3367,89.0,8
3362,17.0,8
2809,953.0,8
2810,432.0,8
2812,14.0,8
2833,153.0,8
2848,78.0,8
2854,63.0,8
2857,31.0,8
2890,21.0,8
2900,14.0,8
2903,7.0,8
2904,14.0,8
2905,6.0,8
2910,9.0,8
2915,61.0,8
2919,4.0,8
2920,33.0,8
2921,32.0,8
2929,156.0,8
2808,2016.0,8
2432,13.0,8
2436,36.0,8
2437,21.0,8
2439,46.0,8
2445,460.0,8
2446,95.0,8
2447,108.0,8
2449,57.0,8
2240,17.0,8
2243,11.0,8
2675,2.0,8
2678,38.0,8
2680,29.0,8
2703,100.0,8
2719,38.0,8
2720,35.0,8
2475,17.0,8
