Item_id,Month_sales,month
20175,17.0,2
20083,14.0,2
31,219.0,2
2437,89.0,2
2417,100.0,2
2416,237.0,2
2415,117.0,2
2439,191.0,2
2375,1.0,2
2281,80.0,2
2258,15.0,2
2255,15.0,2
2252,171.0,2
2333,44.0,2
2319,25.0,2
2308,266.0,2
2447,157.0,2
2446,270.0,2
2445,789.0,2
1913,90.0,2
1912,46.0,2
1911,89.0,2
1905,169.0,2
1904,58.0,2
1895,45.0,2
1894,47.0,2
1890,57.0,2
1889,44.0,2
1915,132.0,2
1871,139.0,2
1836,30.0,2
1835,137.0,2
1834,36.0,2
1829,121.0,2
1825,70.0,2
1916,209.0,2
1920,61.0,2
2307,46.0,2
2330,27.0,2
2068,11.0,2
1763,19.0,2
1992,44.0,2
1958,20.0,2
1956,18.0,2
1942,18.0,2
1941,73.0,2
1940,147.0,2
1939,1350.0,2
1923,42.0,2
1921,123.0,2
2448,194.0,2
1824,62.0,2
3076,151.0,2
3062,5.0,2
3052,7.0,2
3007,88.0,2
2973,39.0,2
3077,134.0,2
2972,142.0,2
2967,73.0,2
2960,66.0,2
2957,25.0,2
2956,131.0,2
2939,51.0,2
2931,238.0,2
3179,4.0,2
3394,98.0,2
3253,41.0,2
3223,156.0,2
3148,16.0,2
3146,33.0,2
3141,55.0,2
3140,41.0,2
3120,34.0,2
3193,27.0,2
3187,50.0,2
3186,313.0,2
2808,486.0,2
2607,35.0,2
2546,23.0,2
2750,47.0,2
2749,52.0,2
2755,34.0,2
2754,65.0,2
2753,272.0,2
2746,64.0,2
2719,12.0,2
2709,6.0,2
2680,64.0,2
2678,73.0,2
2449,108.0,2
2822,16.0,2
2833,212.0,2
2929,168.0,2
2920,84.0,2
2919,36.0,2
2857,38.0,2
2854,78.0,2
2848,132.0,2
2836,29.0,2
1832,132.0,2
20251,20.0,2
20244,13.0,2
20238,254.0,2
20237,44.0,2
20236,35.0,2
20868,1.0,2
20673,3.0,2
20671,13.0,2
20596,9.0,2
20541,47.0,2
20256,13.0,2
20425,8.0,2
20390,44.0,2
20384,54.0,2
20383,18.0,2
20372,24.0,2
20229,6.0,2
20228,44.0,2
20199,16.0,2
20181,3.0,2
20424,4.0,2
20174,9.0,2
20946,44.0,2
20948,131.0,2
21728,11.0,2
21784,14.0,2
21705,183.0,2
21581,9.0,2
21441,81.0,2
21440,772.0,2
21426,13.0,2
21415,73.0,2
21408,19.0,2
21488,357.0,2
21405,9.0,2
21484,33.0,2
21356,14.0,2
20312,16.0,2
20306,5.0,2
20173,31.0,2
20172,2.0,2
20170,3.0,2
19929,76.0,2
19601,4.0,2
19237,2.0,2
19516,50.0,2
19196,1098.0,2
19672,13.0,2
19193,59.0,2
19192,35.0,2
19191,43.0,2
19187,13.0,2
19186,43.0,2
19178,9.0,2
19167,9.0,2
19476,9.0,2
19473,8.0,2
19060,2.0,2
19194,11.0,2
19702,175.0,2
20169,21.0,2
20166,14.0,2
20159,1.0,2
20158,21.0,2
20157,11.0,2
20151,13.0,2
19915,55.0,2
19898,6.0,2
19873,4.0,2
19863,31.0,2
19831,4.0,2
19828,3.0,2
19818,42.0,2
19811,403.0,2
19803,34.0,2
19790,13.0,2
19778,31.0,2
21739,5.0,2
21740,172.0,2
21963,17.0,2
1418,86.0,2
1408,55.0,2
1407,81.0,2
1398,255.0,2
1259,4.0,2
1249,155.0,2
1247,35.0,2
1243,43.0,2
1204,17.0,2
1151,7.0,2
1065,9.0,2
1037,20.0,2
1006,35.0,2
1005,17.0,2
1004,37.0,2
1003,33.0,2
999,44.0,2
1420,119.0,2
1830,796.0,2
1524,36.0,2
1523,127.0,2
1482,38.0,2
