Item_id,Month_sales,month
18394,7.0,15
18555,7.0,15
18411,12.0,15
18388,2.0,15
18431,13.0,15
18437,2.0,15
18590,1.0,15
19287,11.0,15
18378,11.0,15
18446,9.0,15
18361,2.0,15
18360,16.0,15
18358,9.0,15
18339,4.0,15
18338,4.0,15
18333,9.0,15
19286,13.0,15
18319,6.0,15
18315,12.0,15
18387,1.0,15
18587,2.0,15
18475,75.0,15
18469,2.0,15
18562,2.0,15
18553,1.0,15
18552,1.0,15
18301,13.0,15
19339,11.0,15
18551,30.0,15
18545,9.0,15
18539,18.0,15
18462,14.0,15
19315,2.0,15
18519,4.0,15
18516,5.0,15
18498,12.0,15
18486,20.0,15
18485,5.0,15
18473,1.0,15
18472,1.0,15
19314,5.0,15
18489,7.0,15
17980,20.0,15
18257,11.0,15
17955,9.0,15
17940,25.0,15
17936,16.0,15
17935,2.0,15
17916,2.0,15
17911,3.0,15
18071,8.0,15
18070,6.0,15
17894,28.0,15
17956,11.0,15
17893,33.0,15
17892,64.0,15
18609,1.0,15
17886,6.0,15
17882,17.0,15
17865,98.0,15
17867,31.0,15
17880,8.0,15
17873,1.0,15
17957,5.0,15
17977,30.0,15
18243,1.0,15
18220,9.0,15
18214,2.0,15
18201,10.0,15
18189,9.0,15
18186,27.0,15
18185,3.0,15
18184,9.0,15
18159,2.0,15
19266,9.0,15
19258,8.0,15
18144,23.0,15
18126,9.0,15
18005,7.0,15
18096,6.0,15
17978,26.0,15
18265,1.0,15
18619,7.0,15
18848,15.0,15
18623,14.0,15
18958,130.0,15
18957,246.0,15
18951,8.0,15
18945,4.0,15
18925,8.0,15
19413,6.0,15
19406,29.0,15
18907,4.0,15
18888,2.0,15
18882,10.0,15
18862,1.0,15
18850,11.0,15
19034,20.0,15
19028,6.0,15
19023,22.0,15
19043,26.0,15
19016,2.0,15
19008,2.0,15
19005,33.0,15
19002,25.0,15
18991,1.0,15
18988,3.0,15
18986,3.0,15
18983,53.0,15
19422,4.0,15
19420,4.0,15
18964,5.0,15
18963,1.0,15
18622,49.0,15
18849,11.0,15
18826,1.0,15
18825,9.0,15
18800,3.0,15
18792,2.0,15
18754,3.0,15
19370,30.0,15
19367,4.0,15
18827,8.0,15
19366,4.0,15
18713,1.0,15
18685,12.0,15
18682,9.0,15
18680,6.0,15
18677,7.0,15
18675,11.0,15
19350,3.0,15
18624,11.0,15
18828,3.0,15
18829,5.0,15
18830,12.0,15
18846,3.0,15
18843,53.0,15
18842,2.0,15
18839,4.0,15
18837,4.0,15
18836,52.0,15
18833,91.0,15
18832,35.0,15
17855,41.0,15
16728,54.0,15
16641,7.0,15
16626,26.0,15
16621,5.0,15
16604,24.0,15
16603,132.0,15
16642,2.0,15
16596,5.0,15
16581,1.0,15
16557,6.0,15
16555,29.0,15
16549,15.0,15
16547,4.0,15
16541,79.0,15
16646,1.0,15
16664,6.0,15
16727,56.0,15
16700,47.0,15
16699,16.0,15
16696,1.0,15
16681,29.0,15
16680,117.0,15
16672,5.0,15
16668,1.0,15
16359,7.0,15
16354,7.0,15
15802,8.0,15
15780,10.0,15
15774,25.0,15
15771,23.0,15
15770,15.0,15
15769,69.0,15
15811,17.0,15
15732,7.0,15
15731,4.0,15
15700,3.0,15
15693,2.0,15
15678,15.0,15
19045,2.0,15
16316,11.0,15
16315,24.0,15
16311,11.0,15
16363,7.0,15
15833,38.0,15
16795,15.0,15
16529,8.0,15
16528,12.0,15
16527,9.0,15
16787,113.0,15
16514,19.0,15
16507,1.0,15
16503,17.0,15
16470,6.0,15
16455,47.0,15
16454,33.0,15
16444,38.0,15
16442,6.0,15
16430,7.0,15
15842,3.0,15
15841,6.0,15
15836,36.0,15
16732,12.0,15
16746,1.0,15
17396,44.0,15
17392,2.0,15
17381,1.0,15
17372,4.0,15
17366,7.0,15
17365,16.0,15
17347,29.0,15
17346,33.0,15
17405,7.0,15
17338,1.0,15
17717,142.0,15
17326,3.0,15
17324,6.0,15
17715,22.0,15
17319,8.0,15
17709,24.0,15
17344,2.0,15
17734,7.0,15
17480,9.0,15
17481,23.0,15
17853,2.0,15
17839,2.0,15
17811,21.0,15
17804,19.0,15
18017,5.0,15
17785,32.0,15
17577,10.0,15
17756,10.0,15
17754,22.0,15
17529,2.0,15
17510,19.0,15
17506,2.0,15
17499,4.0,15
17482,27.0,15
16734,5.0,15
17301,4.0,15
17255,6.0,15
16914,8.0,15
16913,7.0,15
17589,6.0,15
16899,12.0,15
16892,5.0,15
16888,15.0,15
16876,107.0,15
17599,1.0,15
16875,47.0,15
16858,1.0,15
17583,7.0,15
16847,43.0,15
16748,51.0,15
16948,16.0,15
16949,7.0,15
16953,23.0,15
17241,2.0,15
17228,5.0,15
17199,2.0,15
17184,1.0,15
17156,1.0,15
17121,3.0,15
17109,5.0,15
17090,1.0,15
17087,1.0,15
17064,7.0,15
17041,2.0,15
17625,4.0,15
17017,4.0,15
17620,3.0,15
17003,1.0,15
16985,12.0,15
16984,6.0,15
16983,11.0,15
16973,10.0,15
16955,35.0,15
16954,20.0,15
17259,8.0,15
19050,99.0,15
20609,173.0,15
20242,27.0,15
20241,18.0,15
20240,5.0,15
20239,7.0,15
20902,1.0,15
20901,1.0,15
20881,27.0,15
20855,4.0,15
20854,3.0,15
20812,9.0,15
20782,6.0,15
20777,6.0,15
20774,1.0,15
20765,1.0,15
20764,9.0,15
20762,9.0,15
20761,2.0,15
20735,31.0,15
20814,13.0,15
20274,77.0,15
20949,5875.0,15
20947,32.0,15
20936,1.0,15
20275,24.0,15
20734,20.0,15
20733,14.0,15
20651,15.0,15
20650,40.0,15
20649,32.0,15
20632,10.0,15
20617,7.0,15
20652,16.0,15
20610,118.0,15
20658,9.0,15
20659,8.0,15
20732,35.0,15
20731,19.0,15
20730,59.0,15
20712,3.0,15
20684,39.0,15
20681,7.0,15
20667,47.0,15
20663,5.0,15
20608,157.0,15
21404,928.0,15
21403,207.0,15
21402,152.0,15
21385,284.0,15
21384,736.0,15
21432,28.0,15
21431,12.0,15
16310,19.0,15
21427,46.0,15
21408,14.0,15
21488,40.0,15
21487,4.0,15
21370,12.0,15
21360,1.0,15
21358,45.0,15
21355,29.0,15
21481,25.0,15
21477,9.0,15
21345,35.0,15
21338,3.0,15
20324,1.0,15
20315,17.0,15
20958,14.0,15
20301,18.0,15
20961,1.0,15
21377,42.0,15
21383,299.0,15
21382,31.0,15
21381,244.0,15
21380,12.0,15
21378,13.0,15
19752,131.0,15
19751,10.0,15
19750,5.0,15
19749,5.0,15
19725,2.0,15
19724,1.0,15
19721,11.0,15
19709,4.0,15
19739,1.0,15
19692,46.0,15
19691,9.0,15
19686,14.0,15
19674,17.0,15
19672,25.0,15
19665,13.0,15
19644,11.0,15
19635,14.0,15
19626,9.0,15
19729,2.0,15
19753,17.0,15
19754,54.0,15
19845,15.0,15
19837,5.0,15
19830,1.0,15
19823,43.0,15
19804,17.0,15
20005,7.0,15
19789,7.0,15
19993,64.0,15
19788,7.0,15
19785,28.0,15
19784,23.0,15
19780,9.0,15
19771,33.0,15
19759,11.0,15
19756,2.0,15
19618,19.0,15
19885,64.0,15
19617,21.0,15
19613,20.0,15
19473,3.0,15
19465,4.0,15
19464,8.0,15
19131,5.0,15
19120,1.0,15
19104,3.0,15
19093,9.0,15
19092,29.0,15
19474,10.0,15
19455,6.0,15
19453,11.0,15
19452,2.0,15
19086,2.0,15
19080,3.0,15
19068,8.0,15
19065,31.0,15
19476,5.0,15
19157,4.0,15
19611,14.0,15
19602,30.0,15
19597,33.0,15
19578,18.0,15
19924,23.0,15
19923,4.0,15
19553,1.0,15
19544,1.0,15
19531,7.0,15
19221,9.0,15
19215,1.0,15
19200,7.0,15
19195,19.0,15
19194,15.0,15
19190,5.0,15
19189,9.0,15
19185,6.0,15
19177,11.0,15
19167,2.0,15
19888,28.0,15
20513,2.0,15
20512,1.0,15
20478,4.0,15
20388,14.0,15
20387,39.0,15
20384,9.0,15
20376,9.0,15
20375,9.0,15
20515,5.0,15
20367,25.0,15
20366,29.0,15
20365,8.0,15
20361,13.0,15
20355,22.0,15
20354,22.0,15
20353,25.0,15
20346,11.0,15
20516,5.0,15
20517,12.0,15
20532,6.0,15
20607,91.0,15
20606,115.0,15
20592,3.0,15
20533,5.0,15
20340,17.0,15
20231,26.0,15
20175,1.0,15
20174,1.0,15
20173,2.0,15
20172,1.0,15
20171,3.0,15
20167,1.0,15
20166,1.0,15
20158,4.0,15
20155,2.0,15
20154,1.0,15
20153,1.0,15
20179,1.0,15
20150,5.0,15
20079,7.0,15
20038,7.0,15
19904,11.0,15
19902,16.0,15
19901,7.0,15
19900,42.0,15
20080,7.0,15
20088,15.0,15
20089,3.0,15
20096,18.0,15
20230,1.0,15
20227,1.0,15
20327,6.0,15
20204,10.0,15
20201,15.0,15
20128,3.0,15
20125,125.0,15
20124,248.0,15
20104,6.0,15
20337,9.0,15
14390,18.0,15
13829,129.0,15
13807,18.0,15
13787,25.0,15
13065,15.0,15
13054,8.0,15
13041,5.0,15
13040,5.0,15
13036,6.0,15
13850,5.0,15
13852,5.0,15
13881,64.0,15
14164,8.0,15
13860,82.0,15
13859,244.0,15
13035,4.0,15
13886,1.0,15
13032,1.0,15
12988,4.0,15
12912,13.0,15
12903,3.0,15
12897,1.0,15
12845,7.0,15
12839,18.0,15
12837,3.0,15
13577,12.0,15
12829,9.0,15
12828,18.0,15
12817,6.0,15
12809,2.0,15
12797,18.0,15
12796,11.0,15
12795,10.0,15
12785,1.0,15
12781,1.0,15
12778,5.0,15
12774,1.0,15
12771,3.0,15
12766,3.0,15
12764,24.0,15
12763,16.0,15
12926,15.0,15
13602,11.0,15
13676,37.0,15
13670,22.0,15
13669,10.0,15
13625,28.0,15
13624,55.0,15
13623,30.0,15
13622,33.0,15
13621,29.0,15
13616,3.0,15
13610,3.0,15
12977,20.0,15
12974,21.0,15
12970,17.0,15
12964,9.0,15
12956,1.0,15
12947,7.0,15
12933,12.0,15
13739,11.0,15
12762,38.0,15
13888,224.0,15
14319,4.0,15
14304,8.0,15
14299,2.0,15
14296,39.0,15
14295,1.0,15
14282,16.0,15
14276,9.0,15
14275,11.0,15
14268,43.0,15
14333,6.0,15
14267,24.0,15
14262,9.0,15
14932,15.0,15
14931,64.0,15
14147,52.0,15
14337,13.0,15
14338,11.0,15
14350,7.0,15
14440,2.0,15
14435,110.0,15
14430,31.0,15
14412,7.0,15
14410,1.0,15
14392,37.0,15
14391,73.0,15
14389,19.0,15
14977,8.0,15
14370,5.0,15
14123,16.0,15
14120,42.0,15
14114,49.0,15
13973,4.0,15
13971,14.0,15
13961,7.0,15
13951,6.0,15
13936,10.0,15
13935,5.0,15
14169,3.0,15
13932,6.0,15
13927,3.0,15
13923,22.0,15
13916,2.0,15
13997,23.0,15
13915,6.0,15
13903,17.0,15
13901,13.0,15
13907,2.0,15
13998,21.0,15
13999,1.0,15
14217,9.0,15
14112,1.0,15
14109,8.0,15
14103,16.0,15
14091,4.0,15
14066,18.0,15
14065,12.0,15
14054,18.0,15
14043,30.0,15
14037,15.0,15
14229,65.0,15
14228,84.0,15
14227,102.0,15
14027,10.0,15
14226,5.0,15
14025,3.0,15
14019,42.0,15
14118,39.0,15
11923,121.0,15
11922,107.0,15
11921,124.0,15
11925,313.0,15
11909,16.0,15
11903,53.0,15
11900,31.0,15
11899,6.0,15
11894,7.0,15
11893,13.0,15
11887,4.0,15
11793,2.0,15
11788,6.0,15
12179,2.0,15
12177,2.0,15
12175,1.0,15
12171,4.0,15
12170,5.0,15
12167,8.0,15
12166,19.0,15
12165,6.0,15
12134,109.0,15
12132,5.0,15
11928,3.0,15
11787,7.0,15
11761,5.0,15
11877,2.0,15
11570,32.0,15
11811,88.0,15
11508,1.0,15
11502,4.0,15
11498,37.0,15
11497,43.0,15
11490,22.0,15
11489,28.0,15
11483,2.0,15
11475,6.0,15
11462,11.0,15
21443,2.0,15
11461,13.0,15
11460,30.0,15
11456,6.0,15
11571,33.0,15
11734,7.0,15
11732,4.0,15
11841,1.0,15
11719,3.0,15
11716,3.0,15
11712,14.0,15
11711,50.0,15
11698,16.0,15
11829,5.0,15
11828,5.0,15
11664,7.0,15
11659,12.0,15
11657,13.0,15
11661,1.0,15
11655,50.0,15
11626,1.0,15
11593,2.0,15
11592,23.0,15
11757,2.0,15
12184,6.0,15
12187,51.0,15
12613,5.0,15
13175,2.0,15
13172,9.0,15
13168,7.0,15
13140,20.0,15
12543,11.0,15
12542,13.0,15
12541,20.0,15
12497,3.0,15
12487,8.0,15
12625,7.0,15
13120,6.0,15
12482,21.0,15
13119,10.0,15
13118,12.0,15
12477,16.0,15
12473,8.0,15
12472,47.0,15
12629,2.0,15
12645,10.0,15
12661,3.0,15
12757,2.0,15
13518,21.0,15
13439,21.0,15
13432,15.0,15
13420,29.0,15
13411,2.0,15
13515,16.0,15
13491,68.0,15
13485,19.0,15
13467,29.0,15
13460,2.0,15
13395,12.0,15
13206,29.0,15
12717,3.0,15
12713,2.0,15
12691,7.0,15
12676,14.0,15
12463,13.0,15
12459,29.0,15
12458,4.0,15
13071,172.0,15
12273,1.0,15
12241,2.0,15
12079,9.0,15
12066,15.0,15
12065,1.0,15
12064,12.0,15
12063,1.0,15
12232,9.0,15
12231,9.0,15
12046,2.0,15
12033,7.0,15
12025,14.0,15
11989,26.0,15
11984,1.0,15
11983,7.0,15
11968,45.0,15
11960,2.0,15
12039,1.0,15
12447,4.0,15
12445,34.0,15
12440,3.0,15
12416,1.0,15
12401,4.0,15
13085,6.0,15
12398,69.0,15
12397,155.0,15
12370,5.0,15
12358,13.0,15
12352,20.0,15
12350,2.0,15
12337,22.0,15
12322,25.0,15
12319,10.0,15
12318,10.0,15
14441,4.0,15
14447,52.0,15
16115,14.0,15
16113,39.0,15
16112,6.0,15
16117,20.0,15
16111,19.0,15
16059,42.0,15
16100,8.0,15
16092,4.0,15
16090,12.0,15
16089,23.0,15
16108,13.0,15
16118,11.0,15
16146,16.0,15
16175,28.0,15
16170,20.0,15
16169,80.0,15
16167,60.0,15
16160,26.0,15
16159,16.0,15
16154,21.0,15
16153,14.0,15
16152,2.0,15
16147,18.0,15
16136,25.0,15
16135,10.0,15
16122,13.0,15
16182,55.0,15
16086,12.0,15
16085,24.0,15
16014,40.0,15
16011,36.0,15
16022,9.0,15
16020,18.0,15
16017,17.0,15
16006,30.0,15
16002,8.0,15
15993,21.0,15
15974,11.0,15
15973,13.0,15
16028,5.0,15
16025,13.0,15
16084,36.0,15
16083,34.0,15
16080,5.0,15
16077,8.0,15
16074,6.0,15
16071,44.0,15
16056,100.0,15
16031,5.0,15
16030,18.0,15
15972,12.0,15
16176,19.0,15
15631,494.0,15
15625,5.0,15
15616,90.0,15
15615,171.0,15
16287,172.0,15
15657,4.0,15
15640,15.0,15
15636,20.0,15
15632,209.0,15
16220,10.0,15
16215,3.0,15
16210,32.0,15
16209,37.0,15
16206,27.0,15
16205,48.0,15
16189,11.0,15
16184,65.0,15
16180,23.0,15
16178,18.0,15
16227,77.0,15
15600,1.0,15
15599,2.0,15
16253,5.0,15
16249,84.0,15
16245,15.0,15
16244,27.0,15
16241,6.0,15
16240,22.0,15
16234,26.0,15
16230,4.0,15
14672,13.0,15
14670,6.0,15
15150,6.0,15
14666,5.0,15
14665,1.0,15
14654,5.0,15
14649,5.0,15
14630,5.0,15
14627,9.0,15
14612,80.0,15
14678,7.0,15
15136,61.0,15
15135,24.0,15
15122,2.0,15
15116,1.0,15
15104,24.0,15
15102,21.0,15
14690,13.0,15
14691,6.0,15
15151,2.0,15
14810,22.0,15
14805,5.0,15
14797,3.0,15
14777,21.0,15
14776,9.0,15
14763,1.0,15
14758,1.0,15
14757,7.0,15
14754,23.0,15
14753,31.0,15
14733,23.0,15
14730,25.0,15
14720,13.0,15
14719,15.0,15
14723,1.0,15
14721,1.0,15
14716,23.0,15
14715,23.0,15
14713,17.0,15
14828,123.0,15
15097,14.0,15
15044,71.0,15
14576,4.0,15
15036,12.0,15
