Item_id,Month_sales,month
15710,18.0,28
15702,6.0,28
15698,4.0,28
16234,10.0,28
15680,64.0,28
16540,9.0,28
16227,51.0,28
15817,40.0,28
15740,15.0,28
15755,8.0,28
15778,22.0,28
16360,20.0,28
16450,15.0,28
16461,3.0,28
16788,54.0,28
16470,5.0,28
16493,29.0,28
16784,38.0,28
16535,14.0,28
16167,46.0,28
16205,32.0,28
16071,25.0,28
16059,31.0,28
16055,37.0,28
16110,9.0,28
16112,7.0,28
16113,38.0,28
16116,17.0,28
16117,15.0,28
16122,10.0,28
16125,13.0,28
16210,30.0,28
16147,15.0,28
16169,72.0,28
16170,7.0,28
16175,12.0,28
16146,10.0,28
16182,36.0,28
16180,12.0,28
16184,35.0,28
16191,4.0,28
16156,21.0,28
16549,5.0,28
17482,13.0,28
16825,78.0,28
17421,13.0,28
17457,2.0,28
17565,4.0,28
17566,1.0,28
17785,17.0,28
17807,1.0,28
17833,5.0,28
18040,119.0,28
18026,57.0,28
18030,149.0,28
18041,39.0,28
18042,102.0,28
18046,69.0,28
18047,69.0,28
18048,55.0,28
18049,54.0,28
18050,69.0,28
18051,49.0,28
17870,4.0,28
16056,75.0,28
18052,85.0,28
17403,5.0,28
16595,6.0,28
17399,12.0,28
17387,127.0,28
16604,1.0,28
16671,11.0,28
16844,25.0,28
16924,15.0,28
16946,25.0,28
16983,5.0,28
17010,13.0,28
17046,56.0,28
17063,13.0,28
17065,10.0,28
17066,13.0,28
17655,20.0,28
17662,48.0,28
17660,37.0,28
17195,20.0,28
17225,8.0,28
17315,8.0,28
17717,558.0,28
17335,40.0,28
17346,5.0,28
14390,19.0,28
14101,21.0,28
14128,7.0,28
14147,3.0,28
14931,28.0,28
14249,5.0,28
14254,11.0,28
14262,4.0,28
14267,12.0,28
14280,4.0,28
14308,52.0,28
14312,3.0,28
14044,5.0,28
14389,22.0,28
14422,18.0,28
14423,15.0,28
14457,20.0,28
14430,16.0,28
14437,45.0,28
14470,7.0,28
14500,5.0,28
14543,1.0,28
15040,56.0,28
14229,48.0,28
13700,5.0,28
13706,10.0,28
17871,19.0,28
13675,20.0,28
13720,14.0,28
13619,18.0,28
13721,49.0,28
13722,26.0,28
13728,1.0,28
13802,59.0,28
13812,4.0,28
13856,4.0,28
13867,12.0,28
13880,73.0,28
13889,56.0,28
13904,1.0,28
13976,50.0,28
14176,4.0,28
14223,6.0,28
14019,27.0,28
14020,24.0,28
14227,93.0,28
14228,40.0,28
15048,27.0,28
15066,58.0,28
15112,51.0,28
15422,28.0,28
15477,12.0,28
15481,59.0,28
15484,11.0,28
15488,6.0,28
15503,10.0,28
15521,15.0,28
15856,96.0,28
15857,161.0,28
15866,14.0,28
16004,12.0,28
16006,11.0,28
16020,18.0,28
16034,9.0,28
16035,5.0,28
16038,20.0,28
16050,4.0,28
15399,16.0,28
15392,7.0,28
15343,1.0,28
14663,12.0,28
14664,6.0,28
14678,9.0,28
14733,5.0,28
14822,8.0,28
14828,19.0,28
14830,24.0,28
14831,17.0,28
14836,94.0,28
14846,30.0,28
14848,11.0,28
14892,67.0,28
15213,17.0,28
15238,59.0,28
15266,22.0,28
15278,27.0,28
15281,17.0,28
15283,16.0,28
15284,25.0,28
15294,5.0,28
15295,3.0,28
15298,17.0,28
15299,14.0,28
15302,11.0,28
15344,5.0,28
17887,15.0,28
22102,604.0,28
17987,5.0,28
22076,162.0,28
22088,148.0,28
22058,7.0,28
22104,38.0,28
22139,5.0,28
22167,31.0,28
22164,23.0,28
70,14.0,28
149,3.0,28
228,2.0,28
464,23.0,28
21367,53.0,28
21386,17.0,28
21361,21.0,28
21362,16.0,28
21415,1.0,28
21427,23.0,28
21440,22.0,28
21562,14.0,28
21656,136.0,28
21657,69.0,28
21669,36.0,28
21670,23.0,28
21672,25.0,28
21673,22.0,28
21682,14.0,28
21683,10.0,28
21704,8.0,28
21967,23.0,28
21820,13.0,28
21835,9.0,28
21875,6.0,28
21877,14.0,28
21880,6.0,28
21881,52.0,28
472,11.0,28
474,2.0,28
535,1.0,28
686,2.0,28
687,19.0,28
784,11.0,28
787,29.0,28
790,2.0,28
792,23.0,28
806,42.0,28
795,3.0,28
496,3.0,28
494,3.0,28
491,12.0,28
477,1.0,28
482,49.0,28
486,101.0,28
21365,27.0,28
21364,136.0,28
19037,27.0,28
19041,13.0,28
19058,13.0,28
19438,20.0,28
19087,4.0,28
19116,34.0,28
19620,4.0,28
19621,5.0,28
19648,4.0,28
19659,207.0,28
19674,6.0,28
19772,12.0,28
19774,39.0,28
19778,1.0,28
19794,36.0,28
19985,33.0,28
19836,6.0,28
19852,7.0,28
19857,6.0,28
20017,11.0,28
20141,1.0,28
20048,5.0,28
19001,78.0,28
20055,17.0,28
18140,32.0,28
18183,14.0,28
18257,9.0,28
18344,10.0,28
18445,7.0,28
18454,26.0,28
18456,61.0,28
18484,10.0,28
19290,23.0,28
19291,32.0,28
18532,4.0,28
18570,164.0,28
18572,73.0,28
18583,4.0,28
18623,5.0,28
18685,9.0,28
