Item_id,Month_sales,month
12020,453.0,27
2734,39.0,27
2470,21.0,27
2698,119.0,27
2696,66.0,27
2445,43.0,27
2416,154.0,27
2210,5.0,27
2104,15.0,27
2271,3.0,27
2267,22.0,27
2252,81.0,27
2308,203.0,27
2293,48.0,27
2283,46.0,27
2766,44.0,27
2574,35.0,27
2780,32.0,27
2919,55.0,27
2883,4.0,27
2878,27.0,27
2862,20.0,27
2859,76.0,27
2070,115.0,27
2852,54.0,27
2813,94.0,27
2808,89.0,27
2799,50.0,27
2851,35.0,27
1988,24.0,27
1865,20.0,27
1858,39.0,27
1857,19.0,27
1856,20.0,27
1847,42.0,27
1809,18.0,27
1803,12.0,27
1535,42.0,27
1876,99.0,27
1523,30.0,27
1544,209.0,27
1485,11.0,27
1480,21.0,27
1471,5.0,27
1469,16.0,27
2921,18.0,27
1877,84.0,27
1878,37.0,27
1740,12.0,27
1971,211.0,27
1969,290.0,27
1916,54.0,27
1914,54.0,27
1670,11.0,27
1879,13.0,27
2946,26.0,27
2951,14.0,27
2955,38.0,27
3541,20.0,27
3475,18.0,27
3342,73.0,27
3552,31.0,27
3341,81.0,27
3340,56.0,27
3335,30.0,27
3334,14.0,27
3331,21.0,27
3553,42.0,27
3686,9.0,27
3733,115.0,27
3732,64.0,27
3731,7300.0,27
3676,14.0,27
3719,60.0,27
3708,46.0,27
1460,8.0,27
3327,35.0,27
3072,110.0,27
3071,102.0,27
3054,25.0,27
3014,9.0,27
3000,10.0,27
2969,580.0,27
2959,43.0,27
2975,39.0,27
3079,5.0,27
3462,28.0,27
3460,36.0,27
3424,35.0,27
3423,20.0,27
3243,27.0,27
3236,21.0,27
3076,38.0,27
3234,49.0,27
3221,38.0,27
3158,12.0,27
3159,4.0,27
3148,41.0,27
1332,7.0,27
1307,131.0,27
21400,37.0,27
21363,35.0,27
21362,50.0,27
21361,61.0,27
21389,4.0,27
21388,12.0,27
21387,12.0,27
21386,18.0,27
21403,5.0,27
21404,94.0,27
21698,118.0,27
21674,20.0,27
21669,45.0,27
21656,13.0,27
21597,6.0,27
21592,1.0,27
21591,8.0,27
21562,15.0,27
21432,11.0,27
21427,21.0,27
21420,20.0,27
21488,7.0,27
21381,6.0,27
21368,10.0,27
21367,178.0,27
21364,381.0,27
20315,10.0,27
20302,14.0,27
20949,4097.0,27
21365,140.0,27
21366,81.0,27
21787,7.0,27
22162,78.0,27
22140,13.0,27
22104,69.0,27
22054,2.0,27
22092,32.0,27
22091,35.0,27
22164,27.0,27
1290,9.0,27
1384,46.0,27
1075,21.0,27
968,10.0,27
839,43.0,27
835,10.0,27
806,66.0,27
792,31.0,27
787,23.0,27
482,74.0,27
70,24.0,27
32,20.0,27
1453,12.0,27
22087,67.0,27
21878,4.0,27
21877,13.0,27
21875,10.0,27
21874,9.0,27
21842,10.0,27
21835,14.0,27
21881,91.0,27
21956,5.0,27
21955,6.0,27
21761,8.0,27
21760,19.0,27
21759,15.0,27
21793,4.0,27
22088,142.0,27
22016,13.0,27
22015,5.0,27
22076,485.0,27
21927,2.0,27
21922,11.0,27
21902,9.0,27
21885,23.0,27
3734,108.0,27
3735,14.0,27
3753,29.0,27
7805,57.0,27
7741,14.0,27
7736,46.0,27
7529,8.0,27
7458,13.0,27
7386,6.0,27
7252,13.0,27
7187,8.0,27
7233,54.0,27
7203,21.0,27
7159,9.0,27
7087,64.0,27
7075,24.0,27
7812,42.0,27
7670,2.0,27
8363,6.0,27
8218,9.0,27
8195,11.0,27
8451,43.0,27
8035,14.0,27
7929,10.0,27
7928,32.0,27
7072,19.0,27
7927,35.0,27
7893,55.0,27
7856,357.0,27
7838,4.0,27
7712,28.0,27
7972,6.0,27
7071,34.0,27
7070,19.0,27
6507,559.0,27
6503,180.0,27
6497,83.0,27
6495,16.0,27
6476,30.0,27
6472,35.0,27
6422,21.0,27
6252,96.0,27
7039,7.0,27
7018,25.0,27
7006,21.0,27
6994,10.0,27
6930,4.0,27
6763,10.0,27
6740,87.0,27
6728,32.0,27
6710,62.0,27
6687,23.0,27
6630,7.0,27
6625,13.0,27
6615,21.0,27
6338,2.0,27
8366,17.0,27
8573,24.0,27
8615,10.0,27
10476,215.0,27
10454,86.0,27
10456,11.0,27
10452,13.0,27
10401,11.0,27
10389,9.0,27
10381,9.0,27
10348,15.0,27
10343,10.0,27
10334,14.0,27
10331,13.0,27
10325,16.0,27
10159,10.0,27
10093,49.0,27
10021,8.0,27
10379,42.0,27
9986,20.0,27
10478,62.0,27
11207,36.0,27
11157,11.0,27
11054,8.0,27
10990,9.0,27
10989,11.0,27
10944,4.0,27
10937,5.0,27
10477,35.0,27
10915,8.0,27
10908,10.0,27
10855,26.0,27
10786,13.0,27
10726,17.0,27
10523,6.0,27
10515,35.0,27
10489,11.0,27
10487,6.0,27
10911,10.0,27
9871,8.0,27
9798,8.0,27
8961,19.0,27
8930,15.0,27
8886,13.0,27
8863,13.0,27
8570,82.0,27
8569,100.0,27
8765,11.0,27
9010,3.0,27
8703,13.0,27
8672,22.0,27
8658,18.0,27
8656,21.0,27
8653,26.0,27
8635,6.0,27
8625,16.0,27
