Item_id,Month_sales,month
10079,5.0,26
20949,1924.0,26
21364,290.0,26
21365,222.0,26
21366,129.0,26
21367,185.0,26
21383,3.0,26
21361,78.0,26
21362,52.0,26
21363,39.0,26
21395,24.0,26
21404,152.0,26
21408,8.0,26
21410,2.0,26
21427,28.0,26
21430,10.0,26
21440,29.0,26
21442,12.0,26
21443,7.0,26
20613,208.0,26
20614,87.0,26
20617,24.0,26
20654,16.0,26
20730,22.0,26
20920,7.0,26
20926,6.0,26
21605,11.0,26
59,4.0,26
64,5.0,26
77,22.0,26
154,4.0,26
155,6.0,26
156,4.0,26
294,4.0,26
407,1.0,26
464,30.0,26
472,23.0,26
486,125.0,26
33,20.0,26
687,24.0,26
784,15.0,26
787,37.0,26
792,38.0,26
802,2.0,26
806,68.0,26
31,12.0,26
21772,15.0,26
21630,3.0,26
21669,112.0,26
21673,17.0,26
21723,4.0,26
21736,1.0,26
21742,35.0,26
21760,22.0,26
21761,14.0,26
21762,13.0,26
21827,3.0,26
21835,24.0,26
21885,25.0,26
21909,2.0,26
21914,10.0,26
21922,54.0,26
22076,80.0,26
22087,96.0,26
22088,290.0,26
22104,127.0,26
22162,194.0,26
22164,92.0,26
21872,2.0,26
18071,1.0,26
17921,15.0,26
17956,8.0,26
17978,20.0,26
18148,34.0,26
18325,9.0,26
18326,8.0,26
18342,13.0,26
18344,20.0,26
18424,9.0,26
18454,90.0,26
18462,12.0,26
18477,59.0,26
17890,12.0,26
18595,77.0,26
18617,13.0,26
18622,32.0,26
18623,16.0,26
18631,13.0,26
18679,9.0,26
18685,14.0,26
18688,12.0,26
18696,15.0,26
19405,43.0,26
19406,13.0,26
18923,162.0,26
18496,16.0,26
17887,24.0,26
17871,26.0,26
17224,7.0,26
17242,27.0,26
17260,12.0,26
17302,51.0,26
17332,14.0,26
17717,1056.0,26
17333,23.0,26
17346,7.0,26
17390,5.0,26
17416,24.0,26
17458,10.0,26
17527,3.0,26
17809,1.0,26
17811,18.0,26
18940,1.0,26
18944,1.0,26
19817,282.0,26
19849,1.0,26
20017,20.0,26
19867,7.0,26
19869,9.0,26
19884,26.0,26
19895,1.0,26
20028,9.0,26
20037,1.0,26
20091,23.0,26
19986,30.0,26
20226,34.0,26
20367,22.0,26
20392,6.0,26
20393,2.0,26
20404,41.0,26
20606,67.0,26
20608,105.0,26
20611,72.0,26
20225,96.0,26
19797,21.0,26
19796,18.0,26
18975,11.0,26
19033,14.0,26
19046,11.0,26
19068,10.0,26
19093,26.0,26
19098,8.0,26
19116,94.0,26
19117,11.0,26
19118,52.0,26
19132,11.0,26
19134,17.0,26
19161,133.0,26
19162,46.0,26
19794,75.0,26
19754,6.0,26
19750,4.0,26
19672,12.0,26
19665,11.0,26
19650,13.0,26
19639,5.0,26
19597,16.0,26
19588,9.0,26
19578,4.0,26
19176,16.0,26
19173,6.0,26
17202,13.0,26
832,9.0,26
1971,899.0,26
1723,5.0,26
1729,6.0,26
1735,4.0,26
1740,11.0,26
1741,21.0,26
1743,6.0,26
1754,8.0,26
1988,42.0,26
2031,10.0,26
2039,46.0,26
2040,15.0,26
2283,68.0,26
2284,48.0,26
2285,31.0,26
2286,28.0,26
2288,30.0,26
1878,87.0,26
1879,16.0,26
1880,39.0,26
1881,247.0,26
1882,12.0,26
1670,8.0,26
1905,107.0,26
1914,75.0,26
1915,14.0,26
1916,94.0,26
1682,23.0,26
1969,794.0,26
1970,110.0,26
