date,date_block_num,shop_id,item_id,item_price,item_cnt_day
16.06.2013,5,30,11496,399.0,1.0
14.06.2013,5,30,11244,149.0,1.0
06.06.2013,5,30,11388,898.85,2.0
15.06.2013,5,30,11249,399.0,1.0
13.06.2013,5,30,8081,299.0,1.0
23.06.2013,5,30,8067,349.0,1.0
27.06.2013,5,30,11425,299.0,1.0
28.06.2013,5,30,11433,199.0,1.0
12.06.2013,5,30,11496,399.0,1.0
18.06.2013,5,30,11455,150.0,1.0
15.06.2013,5,30,11472,549.0,1.0
01.06.2013,5,30,11496,399.0,2.0
09.06.2013,5,30,11496,399.0,1.0
10.06.2013,5,30,11496,398.9,1.0
01.06.2013,5,30,11484,99.0,1.0
10.06.2013,5,30,11484,99.0,1.0
16.06.2013,5,30,11484,99.0,1.0
25.06.2013,5,30,11448,319.0,1.0
27.06.2013,5,30,10985,399.0,1.0
08.06.2013,5,30,11081,149.0,1.0
10.06.2013,5,30,11228,149.0,1.0
12.06.2013,5,30,10991,399.0,1.0
09.06.2013,5,30,10991,399.0,1.0
23.06.2013,5,30,10991,399.0,1.0
03.06.2013,5,30,10991,399.0,1.0
18.06.2013,5,30,11496,399.0,1.0
29.06.2013,5,30,10991,399.0,1.0
03.06.2013,5,30,10996,549.0,1.0
08.06.2013,5,30,11009,98.0,1.0
02.06.2013,5,30,11047,149.0,1.0
18.06.2013,5,30,11240,399.0,1.0
04.06.2013,5,30,11065,159.0,1.0
11.06.2013,5,30,11148,699.0,1.0
03.06.2013,5,30,11160,199.0,1.0
03.06.2013,5,30,11170,549.0,1.0
08.06.2013,5,30,11363,1490.0,1.0
02.06.2013,5,30,11191,149.0,1.0
21.06.2013,5,30,11191,149.0,1.0
19.06.2013,5,30,11197,149.0,1.0
21.06.2013,5,30,11374,248.0,1.0
20.06.2013,5,30,10986,1139.0,2.0
18.06.2013,5,30,11145,199.0,1.0
29.06.2013,5,30,11496,399.0,1.0
16.06.2013,5,30,11859,0.1,1.0
02.06.2013,5,30,11498,699.0,1.0
07.06.2013,5,30,11855,159.0,1.0
13.06.2013,5,30,11855,0.1,1.0
07.06.2013,5,30,11857,319.0,1.0
06.06.2013,5,30,11858,0.1,1.0
09.06.2013,5,30,11858,0.1,1.0
14.06.2013,5,30,11858,0.1,1.0
09.06.2013,5,30,11859,0.1,1.0
12.06.2013,5,30,11859,0.1,1.0
08.06.2013,5,30,11862,0.1,2.0
15.06.2013,5,30,11854,0.1,1.0
13.06.2013,5,30,11862,0.1,1.0
18.06.2013,5,30,11862,0.1,1.0
07.06.2013,5,30,11867,0.1,1.0
25.06.2013,5,30,11891,549.0,1.0
12.06.2013,5,30,11867,39.0,1.0
23.06.2013,5,30,10985,399.0,1.0
28.06.2013,5,30,11735,158.8,1.0
06.06.2013,5,30,11868,0.1,2.0
09.06.2013,5,30,11870,0.1,1.0
05.06.2013,5,30,11870,0.1,1.0
15.06.2013,5,30,11862,0.1,1.0
14.06.2013,5,30,11854,0.1,3.0
13.06.2013,5,30,11854,0.1,2.0
12.06.2013,5,30,11854,0.1,4.0
30.06.2013,5,30,11501,149.0,1.0
01.06.2013,5,30,11505,98.0,1.0
14.06.2013,5,30,11513,349.0,1.0
04.06.2013,5,30,11590,98.0,1.0
14.06.2013,5,30,11615,148.9,1.0
24.06.2013,5,30,11628,149.0,1.0
08.06.2013,5,30,11670,149.0,1.0
05.06.2013,5,30,11828,629.0,1.0
10.06.2013,5,30,11829,799.0,1.0
04.06.2013,5,30,11673,349.0,1.0
06.06.2013,5,30,11675,57.9,1.0
29.06.2013,5,30,11707,699.0,1.0
18.06.2013,5,30,11711,299.0,1.0
