date,date_block_num,shop_id,item_id,item_price,item_cnt_day
16.04.2013,3,25,8092,149.0,1.0
27.04.2013,3,25,7850,199.0,1.0
29.04.2013,3,25,8051,30.0,1.0
28.04.2013,3,25,8088,199.0,1.0
06.04.2013,3,25,8089,199.0,1.0
20.04.2013,3,25,8092,149.0,1.0
20.04.2013,3,25,8458,299.0,1.0
03.04.2013,3,25,8092,149.0,1.0
06.04.2013,3,25,8093,1399.0,1.0
04.04.2013,3,25,8093,1399.0,1.0
27.04.2013,3,25,8051,30.0,2.0
10.04.2013,3,25,8090,149.0,1.0
01.04.2013,3,25,8090,149.0,1.0
06.04.2013,3,25,8019,30.0,2.0
22.04.2013,3,25,8041,649.0,1.0
04.04.2013,3,25,8012,299.0,1.0
14.04.2013,3,25,8012,299.0,1.0
02.04.2013,3,25,8019,30.0,1.0
05.04.2013,3,25,8019,30.0,1.0
07.04.2013,3,25,8093,1399.0,1.0
08.04.2013,3,25,8019,30.0,2.0
24.04.2013,3,25,8019,30.0,1.0
10.04.2013,3,25,8031,299.0,1.0
24.04.2013,3,25,8021,20.0,1.0
08.04.2013,3,25,8022,20.0,1.0
13.04.2013,3,25,8025,20.0,1.0
30.04.2013,3,25,8025,20.0,1.0
08.04.2013,3,25,8026,20.0,2.0
13.04.2013,3,25,8026,20.0,1.0
30.04.2013,3,25,8026,20.0,1.0
13.04.2013,3,25,8041,649.5,1.0
02.04.2013,3,25,8022,20.0,1.0
13.04.2013,3,25,8093,1399.0,1.0
06.04.2013,3,25,8135,349.0,1.0
02.04.2013,3,25,8094,1199.0,1.0
11.04.2013,3,25,8140,199.0,1.0
29.04.2013,3,25,8140,199.0,1.0
30.04.2013,3,25,8140,199.0,1.0
25.04.2013,3,25,8142,199.0,1.0
29.04.2013,3,25,8142,199.0,1.0
05.04.2013,3,25,8152,299.0,1.0
19.04.2013,3,25,8152,299.0,1.0
01.04.2013,3,25,8153,399.0,1.0
23.04.2013,3,25,8153,399.0,1.0
25.04.2013,3,25,8153,399.0,1.0
