date,date_block_num,shop_id,item_id,item_price,item_cnt_day
03.03.2013,2,5,20175,849.0,1.0
06.03.2013,2,5,20083,149.0,1.0
02.03.2013,2,2,31,698.5,1.0
17.03.2013,2,41,2437,699.5,1.0
02.03.2013,2,41,2417,349.0,1.0
24.03.2013,2,41,2416,449.0,1.0
10.03.2013,2,41,2416,449.0,1.0
04.03.2013,2,41,2416,449.0,1.0
03.03.2013,2,41,2416,449.0,1.0
26.03.2013,2,41,2415,299.0,1.0
25.03.2013,2,41,2415,299.0,1.0
15.03.2013,2,41,2415,299.0,1.0
07.03.2013,2,41,2415,299.0,1.0
01.03.2013,2,41,2439,299.0,1.0
05.03.2013,2,41,2375,449.0,1.0
10.03.2013,2,41,2281,499.0,1.0
07.03.2013,2,41,2258,299.0,1.0
07.03.2013,2,41,2255,248.0,1.0
31.03.2013,2,41,2252,599.0,1.0
26.03.2013,2,41,2252,599.0,1.0
24.03.2013,2,41,2252,599.0,1.0
08.03.2013,2,41,2252,599.0,2.0
07.03.2013,2,41,2252,599.0,1.0
25.03.2013,2,41,2333,549.0,1.0
06.03.2013,2,41,2319,1399.0,1.0
29.03.2013,2,41,2281,499.0,1.0
21.03.2013,2,41,2308,849.0,1.0
02.03.2013,2,41,2439,299.0,2.0
10.03.2013,2,41,2439,299.0,1.0
16.03.2013,2,41,2447,1999.0,1.0
07.03.2013,2,41,2447,1999.0,1.0
03.03.2013,2,41,2447,1999.0,1.0
27.03.2013,2,41,2446,1999.0,1.0
26.03.2013,2,41,2446,1999.0,1.0
17.03.2013,2,41,2446,1999.0,1.0
05.03.2013,2,41,2446,1999.0,1.0
02.03.2013,2,41,2446,1999.0,1.0
30.03.2013,2,41,2445,1199.0,2.0
23.03.2013,2,41,2445,1199.0,1.0
05.03.2013,2,41,2439,299.0,1.0
22.03.2013,2,41,2445,1199.0,2.0
16.03.2013,2,41,2445,1199.0,1.0
10.03.2013,2,41,2445,1199.0,1.0
08.03.2013,2,41,2445,1199.0,1.0
05.03.2013,2,41,2445,1199.0,1.0
04.03.2013,2,41,2445,1199.0,1.0
03.03.2013,2,41,2445,1199.0,1.0
02.03.2013,2,41,2445,1198.75,2.0
01.03.2013,2,41,2445,1199.0,1.0
27.03.2013,2,41,2439,299.0,1.0
24.03.2013,2,41,2439,299.0,1.0
17.03.2013,2,41,2445,1199.0,2.0
16.03.2013,2,41,2308,849.0,1.0
07.03.2013,2,41,2308,849.0,1.0
01.03.2013,2,41,2308,849.0,1.0
30.03.2013,2,41,1913,249.0,1.0
09.03.2013,2,41,1913,248.5,1.0
02.03.2013,2,41,1912,249.0,1.0
31.03.2013,2,41,1911,249.0,1.0
27.03.2013,2,41,1905,249.0,1.0
30.03.2013,2,41,1904,249.0,1.0
10.03.2013,2,41,1895,598.7,1.0
09.03.2013,2,41,1894,419.0,1.0
08.03.2013,2,41,1890,599.0,1.0
16.03.2013,2,41,1889,419.0,1.0
26.03.2013,2,41,1915,249.0,1.0
08.03.2013,2,41,1889,419.0,1.0
31.03.2013,2,41,1871,299.0,1.0
01.03.2013,2,41,1871,299.0,1.0
23.03.2013,2,41,1836,2599.0,1.0
30.03.2013,2,41,1835,1999.0,1.0
23.03.2013,2,41,1835,1999.0,1.0
22.03.2013,2,41,1835,1999.0,1.0
27.03.2013,2,41,1834,299.0,1.0
17.03.2013,2,41,1829,1499.0,1.0
09.03.2013,2,41,1829,1499.0,1.0
08.03.2013,2,41,1825,299.5,1.0
02.03.2013,2,41,1889,419.0,1.0
31.03.2013,2,41,1915,249.0,1.0
19.03.2013,2,41,1916,249.0,1.0
31.03.2013,2,41,1920,249.0,1.0
17.03.2013,2,41,2307,2799.0,1.0
28.03.2013,2,41,2330,599.0,1.0
03.03.2013,2,41,2068,299.0,1.0
25.03.2013,2,41,1763,249.0,1.0
15.03.2013,2,41,1992,499.0,1.0
28.03.2013,2,41,1958,99.0,1.0
10.03.2013,2,41,1958,99.0,1.0
08.03.2013,2,41,1958,99.0,1.0
02.03.2013,2,41,1958,99.0,1.0
06.03.2013,2,41,1956,399.0,1.0
30.03.2013,2,41,1942,3299.0,1.0
31.03.2013,2,41,1941,1999.0,1.0
30.03.2013,2,41,1940,1999.0,1.0
31.03.2013,2,41,1939,999.0,7.0
30.03.2013,2,41,1939,957.333333333,6.0
29.03.2013,2,41,1939,999.0,3.0
28.03.2013,2,41,1939,999.0,2.0
27.03.2013,2,41,1939,999.0,1.0
26.03.2013,2,41,1939,982.333333333,6.0
15.03.2013,2,41,1923,249.0,1.0
30.03.2013,2,41,1921,249.0,1.0
09.03.2013,2,41,1921,249.0,1.0
03.03.2013,2,41,1921,249.0,1.0
02.03.2013,2,41,2448,1198.5,1.0
06.03.2013,2,41,1824,299.5,1.0
03.03.2013,2,41,2448,1199.0,1.0
22.03.2013,2,41,2448,999.0,1.0
17.03.2013,2,41,3076,699.5,1.0
09.03.2013,2,41,3076,753.35,1.0
03.03.2013,2,41,3076,788.18,2.0
02.03.2013,2,41,3076,823.01,1.0
30.03.2013,2,41,3062,49.0,1.0
27.03.2013,2,41,3062,49.0,1.0
02.03.2013,2,41,3062,49.0,1.0
17.03.2013,2,41,3052,699.0,1.0
06.03.2013,2,41,3007,1790.0,1.0
