date,date_block_num,shop_id,item_id,item_price,item_cnt_day
01.02.2014,13,27,15242,699.0,1.0
25.02.2014,13,27,15200,299.0,1.0
19.02.2014,13,27,15279,799.0,1.0
26.02.2014,13,27,15202,299.0,1.0
01.02.2014,13,27,14888,549.0,1.0
16.02.2014,13,27,14890,1099.0,1.0
27.02.2014,13,27,15242,699.0,1.0
06.02.2014,13,27,14912,399.0,1.0
15.02.2014,13,27,14912,399.0,1.0
19.02.2014,13,27,14912,399.0,1.0
05.02.2014,13,27,14913,999.0,1.0
22.02.2014,13,27,15227,2399.0,1.0
15.02.2014,13,27,14925,999.0,1.0
25.02.2014,13,27,15218,2399.0,1.0
15.02.2014,13,27,15226,799.0,2.0
26.02.2014,13,27,15198,299.0,1.0
16.02.2014,13,27,15226,799.0,1.0
18.02.2014,13,27,15226,799.0,1.0
22.02.2014,13,27,15226,799.0,1.0
26.02.2014,13,27,15227,2399.0,1.0
01.02.2014,13,27,14847,199.0,1.0
01.02.2014,13,27,14850,549.0,1.0
22.02.2014,13,27,14762,449.0,1.0
18.02.2014,13,27,14719,149.0,1.0
12.02.2014,13,27,14735,399.0,1.0
23.02.2014,13,27,14762,449.0,2.0
15.02.2014,13,27,14733,149.0,1.0
01.02.2014,13,27,14720,149.0,1.0
23.02.2014,13,27,14719,149.0,1.0
08.02.2014,13,27,14785,169.0,1.0
01.02.2014,13,27,14811,298.0,1.0
08.02.2014,13,27,14828,199.0,1.0
16.02.2014,13,27,15198,299.0,1.0
16.02.2014,13,27,14829,649.0,1.0
16.02.2014,13,27,14841,199.0,1.0
01.02.2014,13,27,14842,199.0,1.0
08.02.2014,13,27,14842,199.0,1.0
13.02.2014,13,27,14842,199.0,3.0
25.02.2014,13,27,14842,199.0,1.0
22.02.2014,13,27,14845,199.0,5.0
23.02.2014,13,27,14845,199.0,2.0
26.02.2014,13,27,14845,199.0,1.0
08.02.2014,13,27,14847,199.0,1.0
13.02.2014,13,27,14847,199.0,2.0
22.02.2014,13,27,14829,649.0,2.0
22.02.2014,13,27,15279,799.0,1.0
19.02.2014,13,27,15970,199.0,1.0
17.02.2014,13,27,15287,799.0,1.0
17.02.2014,13,27,15527,179.0,1.0
24.02.2014,13,27,15530,149.0,1.0
14.02.2014,13,27,15537,199.0,1.0
23.02.2014,13,27,15537,199.0,1.0
18.02.2014,13,27,15868,3399.0,1.0
13.02.2014,13,27,15887,2159.0,1.0
23.02.2014,13,27,15909,699.0,1.0
17.02.2014,13,27,15916,1599.0,1.0
23.02.2014,13,27,15922,1399.0,1.0
20.02.2014,13,27,15924,1349.0,1.0
23.02.2014,13,27,15930,599.0,1.0
28.02.2014,13,27,15930,599.0,1.0
15.02.2014,13,27,15969,799.0,1.0
15.02.2014,13,27,15970,199.0,1.0
20.02.2014,13,27,15970,199.0,1.0
01.02.2014,13,27,15973,199.0,1.0
15.02.2014,13,27,15974,199.0,1.0
16.02.2014,13,27,15974,199.0,1.0
18.02.2014,13,27,15974,199.0,1.0
23.02.2014,13,27,15974,199.0,1.0
15.02.2014,13,27,15993,499.0,1.0
24.02.2014,13,27,15526,179.0,1.0
07.02.2014,13,27,15521,599.0,1.0
06.02.2014,13,27,15521,599.0,1.0
15.02.2014,13,27,15519,299.0,1.0
23.02.2014,13,27,15287,799.0,1.0
23.02.2014,13,27,15294,999.0,1.0
23.02.2014,13,27,15297,959.0,1.0
12.02.2014,13,27,15301,889.0,1.0
03.02.2014,13,27,15303,959.0,1.0
20.02.2014,13,27,15317,1399.0,1.0
21.02.2014,13,27,15319,1149.0,1.0
21.02.2014,13,27,15321,949.0,1.0
23.02.2014,13,27,15360,649.0,1.0
22.02.2014,13,27,15408,519.0,1.0
16.02.2014,13,27,15284,799.0,1.0
23.02.2014,13,27,15426,279.0,1.0
16.02.2014,13,27,15455,499.0,1.0
07.02.2014,13,27,15459,598.5,1.0
23.02.2014,13,27,15459,599.0,1.0
11.02.2014,13,27,15461,529.0,1.0
16.02.2014,13,27,15463,539.0,1.0
01.02.2014,13,27,15470,379.0,1.0
04.02.2014,13,27,15470,379.0,1.0
01.02.2014,13,27,15472,749.0,1.0
23.02.2014,13,27,15472,749.0,1.0
01.02.2014,13,27,15518,299.0,1.0
20.02.2014,13,27,15443,549.0,1.0
16.02.2014,13,27,14719,149.0,1.0
27.02.2014,13,27,14451,249.0,1.0
11.02.2014,13,27,14696,399.0,1.0
21.02.2014,13,27,14417,149.0,1.0
07.02.2014,13,27,14430,149.0,1.0
21.02.2014,13,27,14434,149.0,1.0
21.02.2014,13,27,14440,299.0,1.0
21.02.2014,13,27,14447,399.0,1.0
22.02.2014,13,27,14447,399.0,1.0
06.02.2014,13,27,14451,249.0,1.0
22.02.2014,13,27,14451,249.0,1.0
03.02.2014,13,27,14455,149.0,1.0
27.02.2014,13,27,14455,149.0,1.0
14.02.2014,13,27,14417,149.0,1.0
15.02.2014,13,27,14470,299.0,1.0
23.02.2014,13,27,15022,149.0,1.0
15.02.2014,13,27,15023,149.0,1.0
18.02.2014,13,27,15023,149.0,1.0
20.02.2014,13,27,15023,149.0,1.0
15.02.2014,13,27,14531,199.0,1.0
28.02.2014,13,27,14540,399.0,1.0
22.02.2014,13,27,14545,199.0,1.0
01.02.2014,13,27,15031,390.0,1.0
17.02.2014,13,27,15031,390.0,1.0
04.02.2014,13,27,15044,699.0,1.0
15.02.2014,13,27,14472,499.0,1.0
21.02.2014,13,27,15044,699.0,1.0
01.02.2014,13,27,14417,149.0,1.0
08.02.2014,13,27,14390,149.0,1.0
01.02.2014,13,27,14247,199.0,1.0
24.02.2014,13,27,14268,299.0,1.0
28.02.2014,13,27,14931,699.0,1.0
01.02.2014,13,27,14283,349.0,1.0
20.02.2014,13,27,14931,699.0,2.0
05.02.2014,13,27,14283,349.0,1.0
18.02.2014,13,27,15993,499.0,2.0
07.02.2014,13,27,14931,699.0,1.0
08.02.2014,13,27,14123,1549.0,1.0
15.02.2014,13,27,14283,349.0,1.0
21.02.2014,13,27,14412,349.0,1.0
14.02.2014,13,27,14289,199.0,1.0
02.02.2014,13,27,14296,399.0,1.0
20.02.2014,13,27,14313,199.0,1.0
28.02.2014,13,27,14328,149.0,1.0
28.02.2014,13,27,14332,149.0,1.0
22.02.2014,13,27,14333,1599.0,1.0
05.02.2014,13,27,14335,999.0,1.0
15.02.2014,13,27,14338,299.0,1.0
11.02.2014,13,27,14387,149.0,1.0
08.02.2014,13,27,14389,149.0,1.0
16.02.2014,13,27,14389,149.0,1.0
01.02.2014,13,27,14296,399.0,1.0
16.02.2014,13,27,14713,149.0,1.0
01.02.2014,13,27,15054,474.0,2.0
04.02.2014,13,27,15054,499.0,1.0
01.02.2014,13,27,15122,170.0,1.0
07.02.2014,13,27,15130,170.0,1.0
23.02.2014,13,27,15131,170.0,1.0
08.02.2014,13,27,15132,170.0,1.0
02.02.2014,13,27,15135,199.0,1.0
23.02.2014,13,27,15135,199.0,1.0
04.02.2014,13,27,15136,199.0,1.0
20.02.2014,13,27,15136,199.0,1.0
21.02.2014,13,27,15136,199.0,1.0
23.02.2014,13,27,15136,199.0,1.0
23.02.2014,13,27,15117,170.0,1.0
03.02.2014,13,27,14612,179.0,3.0
