date,date_block_num,shop_id,item_id,item_price,item_cnt_day
21.02.2013,1,50,3880,1499.0,1.0
14.02.2013,1,50,3880,1499.0,1.0
21.02.2013,1,50,4128,899.0,1.0
13.02.2013,1,50,4124,249.0,1.0
24.02.2013,1,50,3880,1499.0,1.0
07.02.2013,1,50,3880,1499.0,1.0
24.02.2013,1,50,3879,1499.0,1.0
13.02.2013,1,50,3880,1499.0,1.0
02.02.2013,1,50,3885,899.0,1.0
23.02.2013,1,50,3950,3699.0,1.0
02.02.2013,1,50,4163,1590.0,1.0
09.02.2013,1,50,3897,399.0,1.0
16.02.2013,1,50,3941,149.0,1.0
14.02.2013,1,50,3959,1349.0,1.0
15.02.2013,1,50,4036,299.5,1.0
21.02.2013,1,50,4036,419.3,1.0
21.02.2013,1,50,3983,299.0,1.0
10.02.2013,1,50,3993,299.0,1.0
21.02.2013,1,50,4127,1190.0,1.0
20.02.2013,1,50,3890,46.0,1.0
11.02.2013,1,50,3879,1499.0,1.0
21.02.2013,1,50,4115,299.0,1.0
23.02.2013,1,50,3878,2598.0,1.0
11.02.2013,1,50,3834,1500.0,1.0
15.02.2013,1,50,3834,2199.0,1.0
22.02.2013,1,50,3834,1500.0,2.0
09.02.2013,1,50,3850,899.0,1.0
02.02.2013,1,50,3851,899.0,1.0
14.02.2013,1,50,3851,899.0,1.0
27.02.2013,1,50,3851,899.0,1.0
05.02.2013,1,50,3788,299.0,1.0
06.02.2013,1,50,3788,299.0,1.0
16.02.2013,1,50,3805,249.0,1.0
05.02.2013,1,50,3879,1499.0,1.0
04.02.2013,1,50,3869,2499.0,1.0
08.02.2013,1,50,3869,2499.0,1.0
09.02.2013,1,50,3869,2499.0,1.0
19.02.2013,1,50,3869,2499.0,1.0
09.02.2013,1,50,3870,649.0,1.0
16.02.2013,1,50,3870,649.0,1.0
19.02.2013,1,50,3870,649.0,1.0
24.02.2013,1,50,3870,649.0,1.0
07.02.2013,1,50,3871,2499.0,1.0
11.02.2013,1,50,3871,2499.0,1.0
24.02.2013,1,50,3871,2499.0,1.0
06.02.2013,1,50,3869,2499.0,1.0
15.02.2013,1,50,3869,2499.0,1.0
16.02.2013,1,50,4164,999.0,3.0
09.02.2013,1,50,4163,1590.0,1.0
17.02.2013,1,50,4244,999.0,1.0
18.02.2013,1,50,4244,999.0,1.0
20.02.2013,1,50,4244,999.0,1.0
21.02.2013,1,50,4244,999.0,1.0
22.02.2013,1,50,4244,999.0,1.0
26.02.2013,1,50,4244,999.0,1.0
17.02.2013,1,50,4245,999.0,1.0
02.02.2013,1,50,4248,1999.0,1.0
08.02.2013,1,50,4248,1999.0,1.0
16.02.2013,1,50,4248,1999.0,1.0
12.02.2013,1,50,4244,999.0,2.0
21.02.2013,1,50,4248,1999.0,1.0
12.02.2013,1,50,4249,1599.0,1.0
16.02.2013,1,50,4249,1599.0,1.0
12.02.2013,1,50,4251,399.0,2.0
16.02.2013,1,50,4251,199.25,2.0
22.02.2013,1,50,4251,199.0,2.0
09.02.2013,1,50,3834,1500.0,2.0
12.02.2013,1,50,4266,799.0,1.0
02.02.2013,1,50,4092,299.0,1.0
20.02.2013,1,50,4282,274.0,1.0
10.02.2013,1,50,4092,299.0,1.0
27.02.2013,1,50,4248,1999.0,1.0
08.02.2013,1,50,4163,1590.0,1.0
08.02.2013,1,50,4244,999.0,1.0
23.02.2013,1,50,4241,999.0,2.0
13.02.2013,1,50,4163,1590.0,1.0
23.02.2013,1,50,4163,1590.0,1.0
25.02.2013,1,50,4163,1590.0,1.0
26.02.2013,1,50,4163,1272.0,1.0
09.02.2013,1,50,4164,999.0,1.0
12.02.2013,1,50,4164,999.0,1.0
13.02.2013,1,50,4164,999.0,2.0
15.02.2013,1,50,4164,999.0,1.0
28.02.2013,1,50,4124,249.0,1.0
18.02.2013,1,50,4164,999.0,1.0
26.02.2013,1,50,4241,999.0,1.0
20.02.2013,1,50,4164,999.0,1.0
26.02.2013,1,50,4164,999.0,1.0
28.02.2013,1,50,4164,999.0,2.0
12.02.2013,1,50,4227,899.0,1.0
08.02.2013,1,50,4240,1999.0,1.0
13.02.2013,1,50,4240,1999.0,1.0
19.02.2013,1,50,4240,1999.0,1.0
20.02.2013,1,50,4240,1999.0,1.0
23.02.2013,1,50,4240,1999.0,1.0
24.02.2013,1,50,4240,1999.0,1.0
18.02.2013,1,50,4241,999.0,1.0
23.02.2013,1,50,4164,999.0,2.0
04.02.2013,1,50,4241,999.0,1.0
28.02.2013,1,50,3508,349.0,1.0
04.02.2013,1,50,3834,2199.0,1.0
26.02.2013,1,50,3328,1124.515,2.0
04.02.2013,1,50,3321,1999.0,1.0
05.02.2013,1,50,3321,1999.0,1.0
08.02.2013,1,50,3321,1999.0,1.0
12.02.2013,1,50,3321,1999.0,2.0
21.02.2013,1,50,3321,1499.25,2.0
22.02.2013,1,50,3321,999.5,1.0
24.02.2013,1,50,3321,1175.99,1.0
26.02.2013,1,50,3321,1249.53,1.0
27.02.2013,1,50,3321,1249.53,1.0
25.02.2013,1,50,3328,999.5,2.0
17.02.2013,1,50,3322,799.0,1.0
09.02.2013,1,50,3360,299.0,1.0
09.02.2013,1,50,3362,799.0,1.0
03.02.2013,1,50,3366,1199.0,1.0
09.02.2013,1,50,3366,1199.0,1.0
11.02.2013,1,50,3366,1199.0,1.0
20.02.2013,1,50,3366,645.65,1.0
21.02.2013,1,50,3366,749.47,1.0
23.02.2013,1,50,3366,645.65,1.0
24.02.2013,1,50,3366,599.5,2.0
02.02.2013,1,50,3367,1199.0,1.0
04.02.2013,1,50,3360,149.5,1.0
23.02.2013,1,50,3367,599.5,1.0
24.02.2013,1,50,3328,999.5,1.0
22.02.2013,1,50,3328,999.5,2.0
23.02.2013,1,50,3320,999.5,2.0
26.02.2013,1,50,3320,999.5,1.0
20.02.2013,1,50,3320,999.5,1.0
27.02.2013,1,50,3320,1175.99,1.0
16.02.2013,1,50,3320,1999.0,1.0
08.02.2013,1,50,3325,799.0,1.0
09.02.2013,1,50,3325,799.0,1.0
25.02.2013,1,50,4282,274.0,1.0
12.02.2013,1,50,3325,799.0,1.0
13.02.2013,1,50,3325,799.0,1.0
23.02.2013,1,50,3328,1249.53,1.0
15.02.2013,1,50,3325,799.0,1.0
18.02.2013,1,50,3325,799.0,1.0
21.02.2013,1,50,3325,798.5,1.0
25.02.2013,1,50,3325,799.0,1.0
26.02.2013,1,50,3325,799.0,1.0
27.02.2013,1,50,3325,799.0,1.0
15.02.2013,1,50,3326,1699.0,1.0
23.02.2013,1,50,3327,1498.7,1.0
02.02.2013,1,50,3328,1999.0,1.0
03.02.2013,1,50,3328,1999.0,1.0
16.02.2013,1,50,3328,1999.0,1.0
17.02.2013,1,50,3325,799.0,1.0
08.02.2013,1,50,3834,1500.0,1.0
28.02.2013,1,50,3367,599.5,1.0
26.02.2013,1,50,3476,749.47,2.0
03.02.2013,1,50,3702,599.0,1.0
06.02.2013,1,50,3702,599.0,1.0
23.02.2013,1,50,3702,419.15,2.0
01.02.2013,1,50,3705,1499.0,2.0
11.02.2013,1,50,3705,1499.0,2.0
18.02.2013,1,50,3705,1499.0,1.0
23.02.2013,1,50,3705,1498.875,4.0
25.02.2013,1,50,3705,1499.0,1.0
07.02.2013,1,50,3718,349.0,1.0
08.02.2013,1,50,3718,349.0,1.0
24.02.2013,1,50,3698,419.0,1.0
04.02.2013,1,50,3719,599.0,-1.0
10.02.2013,1,50,3719,599.0,2.0
22.02.2013,1,50,3719,599.0,2.0
24.02.2013,1,50,3719,599.0,1.0
19.02.2013,1,50,3743,559.0,1.0
21.02.2013,1,50,3743,559.0,1.0
23.02.2013,1,50,3743,558.7,1.0
01.02.2013,1,50,3745,799.0,1.0
23.02.2013,1,50,3622,299.0,1.0
08.02.2013,1,50,3624,299.0,1.0
03.02.2013,1,50,3834,2199.0,2.0
08.02.2013,1,50,3719,599.0,1.0
09.02.2013,1,50,3476,1199.0,1.0
02.02.2013,1,50,3698,599.0,1.0
16.02.2013,1,50,3693,419.0,1.0
28.02.2013,1,50,3476,599.5,1.0
16.02.2013,1,50,3490,29.0,1.0
09.02.2013,1,50,3371,399.0,1.0
11.02.2013,1,50,3533,999.0,1.0
17.02.2013,1,50,3533,999.0,1.0
22.02.2013,1,50,3533,999.0,1.0
21.02.2013,1,50,3384,299.0,1.0
22.02.2013,1,50,3542,1699.0,1.0
08.02.2013,1,50,3554,2199.0,1.0
20.02.2013,1,50,3554,2199.0,1.0
23.02.2013,1,50,3693,419.3,1.0
21.02.2013,1,50,3554,2199.0,1.0
23.02.2013,1,50,3556,1599.0,1.0
03.02.2013,1,50,3569,298.0,1.0
20.02.2013,1,50,3676,1599.0,1.0
27.02.2013,1,50,3676,1599.0,1.0
03.02.2013,1,50,3686,898.5,1.0
