date,date_block_num,shop_id,item_id,item_price,item_cnt_day
14.02.2015,25,46,21443,199.0,1.0
27.02.2015,25,46,20949,5.0,2.0
26.02.2015,25,46,20949,5.0,2.0
24.02.2015,25,46,20949,5.0,1.0
23.02.2015,25,46,20949,5.0,4.0
22.02.2015,25,46,20949,5.0,3.0
21.02.2015,25,46,20949,5.0,2.0
19.02.2015,25,46,20949,5.0,2.0
18.02.2015,25,46,21455,199.0,1.0
18.02.2015,25,46,20299,299.0,1.0
23.02.2015,25,46,21562,199.0,1.0
14.02.2015,25,46,21619,499.0,1.0
04.02.2015,25,46,21669,299.0,1.0
21.02.2015,25,46,21669,299.0,1.0
16.02.2015,25,46,21797,999.0,1.0
05.02.2015,25,46,21726,149.0,1.0
18.02.2015,25,46,20949,5.0,1.0
14.02.2015,25,46,21759,217.5,1.0
14.02.2015,25,46,21760,299.0,1.0
10.02.2015,25,46,21619,499.0,1.0
12.02.2015,25,46,21442,299.0,1.0
09.02.2015,25,46,20958,199.0,1.0
23.02.2015,25,46,21355,510.86,1.0
16.02.2015,25,46,21443,199.0,1.0
04.02.2015,25,46,21447,149.0,1.0
05.02.2015,25,46,21447,149.0,1.0
11.02.2015,25,46,21447,149.0,1.0
22.02.2015,25,46,21440,149.0,1.0
21.02.2015,25,46,21440,149.0,1.0
09.02.2015,25,46,21968,849.0,1.0
17.02.2015,25,46,21430,999.0,1.0
14.02.2015,25,46,20315,217.5,1.0
20.02.2015,25,46,21427,169.0,1.0
12.02.2015,25,46,21404,169.0,1.0
08.02.2015,25,46,21404,169.0,1.0
05.02.2015,25,46,21400,149.0,1.0
13.02.2015,25,46,21386,169.0,1.0
03.02.2015,25,46,21386,149.0,1.0
13.02.2015,25,46,21377,149.0,1.0
03.02.2015,25,46,21377,149.0,1.0
22.02.2015,25,46,21358,599.0,1.0
20.02.2015,25,46,21404,169.0,1.0
28.02.2015,25,45,19405,399.0,1.0
17.02.2015,25,46,21976,1499.0,1.0
22.02.2015,25,46,21827,2399.0,1.0
09.02.2015,25,42,806,249.0,1.0
24.02.2015,25,42,792,979.0,1.0
10.02.2015,25,42,792,979.0,1.0
16.02.2015,25,42,787,420.0,2.0
11.02.2015,25,42,787,420.0,1.0
11.02.2015,25,42,687,600.0,1.0
18.02.2015,25,42,806,249.0,1.0
24.02.2015,25,42,491,600.0,1.0
25.02.2015,25,42,486,300.0,1.0
21.02.2015,25,42,486,300.0,1.0
19.02.2015,25,42,486,300.0,1.0
18.02.2015,25,42,486,300.0,1.0
13.02.2015,25,42,486,300.0,1.0
07.02.2015,25,42,486,300.0,1.0
26.02.2015,25,42,486,300.0,1.0
18.02.2015,25,42,482,3300.0,1.0
22.02.2015,25,42,806,249.0,1.0
25.02.2015,25,42,839,3300.0,1.0
02.02.2015,25,42,1026,299.0,1.0
02.02.2015,25,42,1017,349.0,1.0
20.02.2015,25,42,1007,1199.0,1.0
11.02.2015,25,42,1007,999.0,1.0
11.02.2015,25,42,979,999.0,1.0
28.02.2015,25,42,975,349.0,1.0
11.02.2015,25,42,832,299.0,1.0
02.02.2015,25,42,975,299.0,1.0
02.02.2015,25,42,972,299.0,1.0
02.02.2015,25,42,971,299.0,1.0
02.02.2015,25,42,970,299.0,1.0
23.02.2015,25,42,969,398.0,1.0
14.02.2015,25,42,969,398.0,1.0
18.02.2015,25,42,935,199.0,1.0
28.02.2015,25,42,972,299.0,1.0
16.02.2015,25,46,20949,5.0,2.0
07.02.2015,25,42,472,399.0,1.0
27.02.2015,25,42,292,249.0,1.0
21.02.2015,25,46,22162,399.0,1.0
20.02.2015,25,46,22162,399.0,1.0
16.02.2015,25,46,22162,399.0,1.0
13.02.2015,25,46,22162,399.0,1.0
09.02.2015,25,46,22139,541.23,1.0
07.02.2015,25,46,22073,99.0,1.0
26.02.2015,25,46,22162,399.0,1.0
15.02.2015,25,46,22076,28.0,1.0
05.02.2015,25,46,21929,199.0,1.0
05.02.2015,25,46,21928,199.0,1.0
23.02.2015,25,46,21922,99.0,1.0
05.02.2015,25,46,21920,169.0,1.0
21.02.2015,25,46,21885,149.0,1.0
17.02.2015,25,46,21885,149.0,1.0
11.02.2015,25,46,22076,28.0,1.0
17.02.2015,25,42,464,299.0,2.0
10.02.2015,25,46,22164,711.5,2.0
14.02.2015,25,46,22164,749.0,2.0
28.02.2015,25,42,259,249.0,1.0
13.02.2015,25,42,228,249.0,1.0
07.02.2015,25,42,109,249.0,1.0
02.02.2015,25,42,67,169.0,1.0
02.02.2015,25,42,64,149.0,1.0
23.02.2015,25,42,59,249.0,1.0
12.02.2015,25,46,22164,711.5,2.0
09.02.2015,25,42,59,249.0,1.0
26.02.2015,25,42,33,199.0,1.0
23.02.2015,25,42,33,199.0,1.0
21.02.2015,25,42,33,199.0,1.0
05.02.2015,25,42,33,199.0,1.0
20.02.2015,25,42,31,499.0,1.0
16.02.2015,25,42,31,499.0,1.0
22.02.2015,25,42,51,299.0,1.0
15.02.2015,25,46,20949,5.0,28.0
14.02.2015,25,46,20949,5.0,3.0
13.02.2015,25,46,20949,5.0,3.0
21.02.2015,25,46,19339,349.0,1.0
20.02.2015,25,46,18622,169.0,1.0
14.02.2015,25,46,18626,699.0,1.0
15.02.2015,25,46,18631,149.0,1.0
09.02.2015,25,46,18669,199.0,1.0
09.02.2015,25,46,18701,199.0,1.0
23.02.2015,25,46,18704,199.0,1.0
22.02.2015,25,46,18923,399.0,2.0
21.02.2015,25,46,18942,99.0,1.0
01.02.2015,25,46,18974,399.0,1.0
05.02.2015,25,46,19043,199.0,1.0
23.02.2015,25,46,19050,549.0,1.0
23.02.2015,25,46,19051,599.0,1.0
06.02.2015,25,46,19436,799.0,2.0
14.02.2015,25,46,19436,799.0,1.0
14.02.2015,25,46,19438,2999.0,2.0
22.02.2015,25,46,19088,98.0,1.0
13.02.2015,25,46,19251,1199.0,1.0
18.02.2015,25,46,19162,749.0,1.0
10.02.2015,25,46,19162,749.0,1.0
23.02.2015,25,46,19161,399.0,1.0
12.02.2015,25,46,19161,399.0,1.0
07.02.2015,25,46,19134,549.0,1.0
07.02.2015,25,46,18592,149.0,1.0
01.02.2015,25,46,19134,549.0,1.0
18.02.2015,25,46,19132,299.0,1.0
22.02.2015,25,46,19118,699.0,1.0
28.02.2015,25,46,19116,399.0,1.0
15.02.2015,25,46,19116,399.0,1.0
22.02.2015,25,46,19092,199.0,1.0
10.02.2015,25,46,19092,199.0,1.0
27.02.2015,25,46,19132,299.0,1.0
04.02.2015,25,46,18574,98.0,1.0
22.02.2015,25,46,18543,299.0,1.0
21.02.2015,25,46,18511,199.0,1.0
17.02.2015,25,46,18257,199.0,1.0
10.02.2015,25,46,18148,399.0,1.0
23.02.2015,25,46,18106,3799.0,1.0
23.02.2015,25,46,18101,3799.0,1.0
25.02.2015,25,46,17978,99.0,1.0
22.02.2015,25,46,17936,199.33,1.0
01.02.2015,25,46,18260,199.0,1.0
12.02.2015,25,46,17903,299.0,1.0
15.02.2015,25,46,17871,399.0,1.0
23.02.2015,25,46,17481,510.86,1.0
27.02.2015,25,46,17468,749.0,1.0
10.02.2015,25,46,17468,749.0,1.0
08.02.2015,25,46,17467,399.0,1.0
13.02.2015,25,46,17748,349.0,1.0
23.02.2015,25,46,17889,876.28,1.0
21.02.2015,25,46,19578,249.0,1.0
12.02.2015,25,46,18325,199.0,1.0
12.02.2015,25,46,18326,199.0,1.0
19.02.2015,25,46,18499,199.0,1.0
16.02.2015,25,46,18498,199.0,1.0
23.02.2015,25,46,18491,199.0,1.0
12.02.2015,25,46,18484,199.0,1.0
27.02.2015,25,46,18454,199.0,1.0
13.02.2015,25,46,18454,199.0,1.0
21.02.2015,25,46,18325,199.0,1.0
03.02.2015,25,46,18454,199.0,1.0
27.02.2015,25,46,18441,249.0,1.0
15.02.2015,25,46,18441,249.0,1.0
22.02.2015,25,46,18384,199.0,1.0
07.02.2015,25,46,18380,199.0,1.0
28.02.2015,25,46,18360,199.0,1.0
19.02.2015,25,46,18326,199.0,1.0
02.02.2015,25,46,18454,199.0,1.0
28.02.2015,25,42,1037,3500.0,1.0
26.02.2015,25,46,19588,299.0,1.0
22.02.2015,25,46,19602,149.0,1.0
17.02.2015,25,46,20606,1099.0,1.0
23.02.2015,25,46,20606,1099.0,1.0
07.02.2015,25,46,20607,1099.0,1.0
23.02.2015,25,46,20608,1999.0,1.0
23.02.2015,25,46,20609,1099.0,2.0
20.02.2015,25,46,20611,2249.0,1.0
14.02.2015,25,46,20613,1099.0,1.0
20.02.2015,25,46,20613,1099.0,1.0
22.02.2015,25,46,20613,1099.0,1.0
23.02.2015,25,46,20613,1099.0,3.0
14.02.2015,25,46,20614,1099.0,1.0
23.02.2015,25,46,20653,1899.0,1.0
10.02.2015,25,46,20656,999.0,1.0
21.02.2015,25,46,20658,999.0,1.0
21.02.2015,25,46,20730,499.0,1.0
28.02.2015,25,46,20730,499.0,1.0
11.02.2015,25,46,20736,499.0,1.0
12.02.2015,25,46,20949,5.0,2.0
11.02.2015,25,46,20949,5.0,3.0
10.02.2015,25,46,20949,5.0,3.0
09.02.2015,25,46,20949,5.0,4.0
08.02.2015,25,46,20949,5.0,1.0
07.02.2015,25,46,20949,5.0,2.0
14.02.2015,25,46,20606,1099.0,1.0
06.02.2015,25,46,20949,5.0,1.0
04.02.2015,25,46,20949,5.0,14.0
01.02.2015,25,46,20949,5.0,1.0
26.02.2015,25,46,20926,1999.0,1.0
26.02.2015,25,46,20923,1999.0,1.0
13.02.2015,25,46,20909,849.0,1.0
14.02.2015,25,46,20881,899.0,1.0
05.02.2015,25,46,20949,5.0,1.0
21.02.2015,25,46,20580,999.0,1.0
02.02.2015,25,46,20542,1999.0,1.0
02.02.2015,25,46,20434,1899.0,1.0
07.02.2015,25,46,19986,1999.0,1.0
23.02.2015,25,46,19794,299.0,1.0
22.02.2015,25,46,19794,299.0,1.0
21.02.2015,25,46,19794,299.0,1.0
18.02.2015,25,46,19794,299.0,1.0
12.02.2015,25,46,19774,1499.0,1.0
14.02.2015,25,46,19986,1999.0,1.0
24.02.2015,25,46,19759,119.28,1.0
10.02.2015,25,46,19703,99.0,1.0
07.02.2015,25,46,19692,149.0,1.0
06.02.2015,25,46,19692,149.0,1.0
03.02.2015,25,46,19692,149.0,1.0
14.02.2015,25,46,19650,363.0,1.0
18.02.2015,25,46,19623,499.0,1.0
23.02.2015,25,46,19753,1399.0,1.0
22.02.2015,25,46,19597,169.0,1.0
27.02.2015,25,46,19806,399.0,1.0
27.02.2015,25,46,19815,1499.0,1.0
07.02.2015,25,46,20398,1999.0,1.0
15.02.2015,25,46,20367,1899.0,1.0
01.02.2015,25,46,20367,1899.0,1.0
14.02.2015,25,46,20355,1099.0,1.0
23.02.2015,25,46,20346,1099.0,1.0
27.02.2015,25,46,20198,1299.0,1.0
23.02.2015,25,46,19815,1499.0,1.0
21.02.2015,25,46,20111,299.0,1.0
20.02.2015,25,46,20091,99.0,1.0
27.02.2015,25,46,20056,499.0,1.0
21.02.2015,25,46,20055,399.0,1.0
11.02.2015,25,46,19893,449.0,1.0
23.02.2015,25,46,19817,449.0,1.0
20.02.2015,25,46,19816,639.0,1.0
07.02.2015,25,46,20096,199.33,1.0
20.02.2015,25,42,1045,199.0,1.0
08.02.2015,25,42,1075,199.0,1.0
06.02.2015,25,42,1076,537.86,1.0
16.02.2015,25,42,2690,1798.0,1.0
06.02.2015,25,42,2694,399.0,1.0
12.02.2015,25,42,2470,299.0,1.0
23.02.2015,25,42,2734,699.0,1.0
18.02.2015,25,42,2735,699.0,1.0
05.02.2015,25,42,2760,399.0,1.0
15.02.2015,25,42,2760,399.0,2.0
19.02.2015,25,42,2760,399.0,1.0
17.02.2015,25,42,2743,1076.41,1.0
20.02.2015,25,42,2743,999.5,2.0
21.02.2015,25,42,2743,1129.93,1.0
22.02.2015,25,42,2743,999.5,1.0
15.02.2015,25,42,2753,299.0,1.0
19.02.2015,25,42,2753,149.5,1.0
20.02.2015,25,42,2753,199.44,1.0
22.02.2015,25,42,2753,149.5,2.0
23.02.2015,25,42,2753,183.54,2.0
22.02.2015,25,42,2614,299.0,1.0
14.02.2015,25,42,2614,299.0,1.0
07.02.2015,25,42,2614,299.0,1.0
22.02.2015,25,42,2607,299.0,1.0
16.02.2015,25,42,2607,299.0,1.0
22.02.2015,25,42,2591,2999.0,1.0
05.02.2015,25,42,2687,1598.0,1.0
03.02.2015,25,42,2592,499.0,1.0
15.02.2015,25,42,2578,349.0,1.0
11.02.2015,25,42,2578,349.0,1.0
18.02.2015,25,42,2574,449.0,1.0
13.02.2015,25,42,2563,849.0,1.0
19.02.2015,25,42,2536,399.0,1.0
06.02.2015,25,42,2770,999.0,1.0
17.02.2015,25,42,2578,349.0,1.0
22.02.2015,25,42,2678,499.5,1.0
21.02.2015,25,42,2678,599.48,1.0
19.02.2015,25,42,2678,499.5,1.0
22.02.2015,25,42,2182,299.0,1.0
07.02.2015,25,42,2182,299.0,1.0
12.02.2015,25,42,2181,399.0,1.0
13.02.2015,25,42,2176,249.0,1.0
06.02.2015,25,42,2163,299.0,1.0
12.02.2015,25,42,2140,299.0,1.0
15.02.2015,25,42,2196,299.0,1.0
06.02.2015,25,42,2140,299.0,1.0
25.02.2015,25,42,2356,1198.0,1.0
14.02.2015,25,42,2354,398.0,1.0
09.02.2015,25,42,2354,398.0,1.0
23.02.2015,25,42,2271,1363.13,1.0
21.02.2015,25,42,2269,599.0,1.0
15.02.2015,25,42,2269,599.0,1.0
01.02.2015,25,42,2100,299.0,1.0
25.02.2015,25,42,2779,2499.0,1.0
28.02.2015,25,42,2196,299.0,1.0
14.02.2015,25,42,2210,499.0,1.0
27.02.2015,25,42,2461,499.0,1.0
22.02.2015,25,42,2458,299.0,1.0
25.02.2015,25,42,2446,999.0,1.0
