date,date_block_num,shop_id,item_id,item_price,item_cnt_day
07.01.2015,24,27,20463,1999.0,1.0
02.01.2015,24,27,20462,1549.0,1.0
25.01.2015,24,27,20448,399.0,1.0
24.01.2015,24,27,20448,399.0,1.0
04.01.2015,24,27,20417,1499.0,1.0
04.01.2015,24,27,20419,7699.0,1.0
31.01.2015,24,27,20404,2399.0,1.0
11.01.2015,24,27,20404,2399.0,1.0
17.01.2015,24,27,20399,1999.0,1.0
31.01.2015,24,27,20398,1999.0,1.0
06.01.2015,24,27,20448,399.0,1.0
03.01.2015,24,27,20611,2249.0,1.0
05.01.2015,24,27,20398,1999.0,1.0
09.01.2015,24,27,20397,1999.0,1.0
02.01.2015,24,27,20090,749.0,1.0
27.01.2015,24,27,20092,199.0,1.0
11.01.2015,24,27,20096,239.36,1.0
16.01.2015,24,27,20104,249.0,1.0
05.01.2015,24,27,20111,299.0,1.0
24.01.2015,24,27,20195,720.0,1.0
18.01.2015,24,27,20327,349.0,1.0
25.01.2015,24,27,20327,349.0,1.0
01.01.2015,24,27,20218,149.0,1.0
09.01.2015,24,27,20218,149.0,1.0
01.01.2015,24,27,20231,149.0,1.0
06.01.2015,24,27,20347,1599.0,1.0
17.01.2015,24,27,20347,1599.0,1.0
22.01.2015,24,27,20347,1599.0,1.0
04.01.2015,24,27,20350,1099.0,1.0
06.01.2015,24,27,20367,1399.0,1.0
31.01.2015,24,27,20367,1899.0,1.0
03.01.2015,24,27,20377,1399.0,1.0
28.01.2015,24,27,20385,2749.0,1.0
06.01.2015,24,27,20387,2999.0,1.0
08.01.2015,24,27,20395,1999.0,1.0
25.01.2015,24,27,20395,1999.0,1.0
03.01.2015,24,27,20397,1999.0,1.0
04.01.2015,24,27,20398,1999.0,2.0
28.01.2015,24,27,20463,1999.0,1.0
22.01.2015,24,27,20607,1099.0,1.0
05.01.2015,24,27,20475,2399.0,1.0
17.01.2015,24,27,20611,2249.0,1.0
12.01.2015,24,27,20611,2249.0,1.0
09.01.2015,24,27,20611,2249.0,1.0
31.01.2015,24,27,20607,1099.0,1.0
03.01.2015,24,27,20608,1999.0,1.0
04.01.2015,24,27,20608,1999.0,2.0
17.01.2015,24,27,20608,1999.0,1.0
21.01.2015,24,27,20608,1999.0,1.0
24.01.2015,24,27,20608,1999.0,1.0
31.01.2015,24,27,20608,1999.0,2.0
04.01.2015,24,27,20609,1099.0,1.0
06.01.2015,24,27,20609,1099.0,1.0
18.01.2015,24,27,20609,1099.0,1.0
31.01.2015,24,27,20609,1099.0,1.0
03.01.2015,24,27,20610,1099.0,1.0
17.01.2015,24,27,20610,1099.0,1.0
02.01.2015,24,27,20611,2249.0,3.0
18.01.2015,24,27,20611,2249.0,1.0
21.01.2015,24,27,20611,2249.0,2.0
22.01.2015,24,27,20611,2249.0,1.0
24.01.2015,24,27,20611,2249.0,1.0
10.01.2015,24,27,20475,2399.0,1.0
10.01.2015,24,27,20479,1999.0,1.0
06.01.2015,24,27,20477,2499.0,1.0
31.01.2015,24,27,20521,1999.0,1.0
08.01.2015,24,27,20544,1999.0,1.0
04.01.2015,24,27,20606,1099.0,2.0
24.01.2015,24,27,20606,1099.0,1.0
31.01.2015,24,27,20606,1099.0,1.0
17.01.2015,24,27,20465,1399.0,1.0
03.01.2015,24,27,20607,1099.0,2.0
21.01.2015,24,27,20607,1099.0,1.0
04.01.2015,24,27,20611,2249.0,3.0
25.01.2015,24,27,20080,149.0,1.0
04.01.2015,24,27,20613,1099.0,2.0
25.01.2015,24,27,20607,1099.0,1.0
03.01.2015,24,27,20613,1099.0,2.0
02.01.2015,24,27,20613,1099.0,5.0
31.01.2015,24,27,20611,2249.0,2.0
10.01.2015,24,27,20607,1099.0,1.0
22.01.2015,24,27,20080,149.0,1.0
07.01.2015,24,27,19752,149.0,1.0
09.01.2015,24,27,20059,399.0,1.0
18.01.2015,24,27,19118,699.0,1.0
09.01.2015,24,27,19118,699.0,1.0
04.01.2015,24,27,19118,699.0,1.0
