date,date_block_num,shop_id,item_id,item_price,item_cnt_day
28.03.2015,26,3,10079,49.0,1.0
30.03.2015,26,46,20949,5.0,3.0
24.03.2015,26,46,21364,479.0,1.0
26.03.2015,26,46,21364,431.0,1.0
27.03.2015,26,46,21364,479.0,1.0
29.03.2015,26,46,21364,479.0,2.0
25.03.2015,26,46,21365,949.0,2.0
26.03.2015,26,46,21365,999.0,1.0
28.03.2015,26,46,21365,999.0,1.0
28.03.2015,26,46,21366,1439.0,1.0
25.03.2015,26,46,21367,749.0,1.0
26.03.2015,26,46,21367,674.0,1.0
10.03.2015,26,46,21383,749.0,1.0
28.03.2015,26,46,21361,1999.0,1.0
29.03.2015,26,46,21361,1599.0,1.0
29.03.2015,26,46,20949,5.0,2.0
30.03.2015,26,46,21361,1999.0,1.0
30.03.2015,26,46,21362,1099.0,1.0
27.03.2015,26,46,21363,2879.0,1.0
06.03.2015,26,46,21395,299.0,1.0
01.03.2015,26,46,21404,169.0,1.0
22.03.2015,26,46,21404,169.0,1.0
29.03.2015,26,46,21404,169.0,1.0
07.03.2015,26,46,21408,199.0,1.0
22.03.2015,26,46,21410,28.0,1.0
21.03.2015,26,46,21427,169.0,1.0
26.03.2015,26,46,21430,999.0,1.0
07.03.2015,26,46,21440,149.0,1.0
09.03.2015,26,46,21440,149.0,1.0
15.03.2015,26,46,21440,149.0,1.0
09.03.2015,26,46,21442,299.0,1.0
29.03.2015,26,46,21362,1099.0,1.0
25.03.2015,26,46,21443,199.0,1.0
28.03.2015,26,46,20949,5.0,5.0
26.03.2015,26,46,20949,5.0,4.0
19.03.2015,26,46,20613,1099.0,1.0
21.03.2015,26,46,20613,1099.0,2.0
24.03.2015,26,46,20613,1099.0,1.0
09.03.2015,26,46,20614,1099.0,1.0
22.03.2015,26,46,20617,1999.0,1.0
06.03.2015,26,46,20654,1899.0,1.0
15.03.2015,26,46,20730,499.0,1.0
17.03.2015,26,46,20920,1719.0,1.0
26.03.2015,26,46,20926,1999.0,1.0
01.03.2015,26,46,20949,5.0,2.0
02.03.2015,26,46,20949,5.0,1.0
03.03.2015,26,46,20949,5.0,3.0
04.03.2015,26,46,20949,5.0,1.0
06.03.2015,26,46,20949,5.0,2.0
27.03.2015,26,46,20949,5.0,3.0
07.03.2015,26,46,20949,5.0,6.0
09.03.2015,26,46,20949,5.0,3.0
10.03.2015,26,46,20949,5.0,2.0
12.03.2015,26,46,20949,5.0,1.0
13.03.2015,26,46,20949,5.0,3.0
14.03.2015,26,46,20949,5.0,6.0
15.03.2015,26,46,20949,5.0,3.0
16.03.2015,26,46,20949,5.0,2.0
17.03.2015,26,46,20949,5.0,1.0
18.03.2015,26,46,20949,5.0,1.0
20.03.2015,26,46,20949,5.0,13.0
21.03.2015,26,46,20949,5.0,3.0
22.03.2015,26,46,20949,5.0,1.0
24.03.2015,26,46,20949,5.0,1.0
25.03.2015,26,46,20949,5.0,1.0
08.03.2015,26,46,20949,5.0,3.0
15.03.2015,26,46,20613,1099.0,1.0
06.03.2015,26,46,21605,99.0,1.0
29.03.2015,26,46,21605,99.0,1.0
09.03.2015,26,42,59,249.0,1.0
27.03.2015,26,42,64,169.0,1.0
12.03.2015,26,42,77,149.0,1.0
23.03.2015,26,42,77,149.0,1.0
24.03.2015,26,42,154,299.0,1.0
24.03.2015,26,42,155,299.0,1.0
24.03.2015,26,42,156,299.0,1.0
20.03.2015,26,42,294,249.0,1.0
19.03.2015,26,42,407,249.0,1.0
18.03.2015,26,42,464,299.0,1.0
05.03.2015,26,42,472,399.0,1.0
06.03.2015,26,42,472,399.0,1.0
15.03.2015,26,42,472,399.0,1.0
04.03.2015,26,42,486,300.0,1.0
29.03.2015,26,42,33,199.0,1.0
07.03.2015,26,42,486,300.0,1.0
19.03.2015,26,42,486,300.0,1.0
22.03.2015,26,42,486,300.0,1.0
24.03.2015,26,42,486,300.0,1.0
27.03.2015,26,42,486,300.0,1.0
31.03.2015,26,42,486,300.0,1.0
19.03.2015,26,42,687,600.0,1.0
24.03.2015,26,42,784,249.0,1.0
31.03.2015,26,42,784,249.0,1.0
02.03.2015,26,42,787,420.0,1.0
01.03.2015,26,42,792,979.0,1.0
04.03.2015,26,42,802,250.0,1.0
02.03.2015,26,42,806,249.0,1.0
04.03.2015,26,42,806,249.0,1.0
05.03.2015,26,42,806,249.0,3.0
15.03.2015,26,42,486,300.0,1.0
12.03.2015,26,46,21605,99.0,1.0
26.03.2015,26,42,33,199.0,1.0
23.03.2015,26,42,31,352.27,1.0
08.03.2015,26,46,21772,399.0,1.0
03.03.2015,26,46,21630,199.0,1.0
07.03.2015,26,46,21669,149.0,1.0
14.03.2015,26,46,21669,149.0,1.0
14.03.2015,26,46,21673,599.0,1.0
15.03.2015,26,46,21723,199.0,1.0
03.03.2015,26,46,21736,249.0,1.0
02.03.2015,26,46,21742,399.0,1.0
14.03.2015,26,46,21760,299.0,1.0
20.03.2015,26,46,21760,299.0,1.0
22.03.2015,26,46,21761,999.0,1.0
21.03.2015,26,46,21762,1285.26,1.0
07.03.2015,26,46,21827,2399.0,1.0
13.03.2015,26,46,21827,2399.0,1.0
05.03.2015,26,42,33,199.0,1.0
26.03.2015,26,46,21835,1149.0,1.0
17.03.2015,26,46,21885,99.0,1.0
31.03.2015,26,46,21909,99.0,1.0
14.03.2015,26,46,21914,149.0,1.0
03.03.2015,26,46,21922,99.0,1.0
27.03.2015,26,46,21922,99.0,1.0
09.03.2015,26,46,22076,28.0,1.0
02.03.2015,26,46,22087,119.0,1.0
31.03.2015,26,46,22087,119.0,1.0
09.03.2015,26,46,22088,119.0,2.0
12.03.2015,26,46,22088,119.0,3.0
23.03.2015,26,46,22104,249.0,1.0
07.03.2015,26,46,22162,399.0,1.0
21.03.2015,26,46,22162,399.0,1.0
08.03.2015,26,46,22164,749.0,1.0
30.03.2015,26,46,21872,198.0,1.0
14.03.2015,26,46,20613,1099.0,1.0
09.03.2015,26,46,20613,1099.0,1.0
06.03.2015,26,46,20613,1099.0,3.0
28.03.2015,26,46,18071,2449.0,1.0
21.03.2015,26,46,17921,199.0,1.0
21.03.2015,26,46,17956,169.0,1.0
12.03.2015,26,46,17978,99.0,1.0
16.03.2015,26,46,17978,99.0,1.0
22.03.2015,26,46,18148,449.0,1.0
27.03.2015,26,46,18325,199.0,1.0
26.03.2015,26,46,18326,199.0,1.0
01.03.2015,26,46,18342,199.0,1.0
01.03.2015,26,46,18344,199.0,1.0
12.03.2015,26,46,18424,199.0,1.0
11.03.2015,26,46,18454,199.0,1.0
08.03.2015,26,46,18462,199.0,1.0
11.03.2015,26,46,18477,249.0,1.0
01.03.2015,26,46,17890,149.0,1.0
22.03.2015,26,46,18477,249.0,1.0
04.03.2015,26,46,18595,899.0,1.0
21.03.2015,26,46,18617,199.0,1.0
27.03.2015,26,46,18617,199.0,1.0
07.03.2015,26,46,18622,169.0,1.0
20.03.2015,26,46,18623,352.27,1.0
09.03.2015,26,46,18631,149.0,1.0
11.03.2015,26,46,18679,299.0,1.0
11.03.2015,26,46,18685,199.0,1.0
11.03.2015,26,46,18688,199.0,1.0
11.03.2015,26,46,18696,299.0,1.0
31.03.2015,26,46,19405,399.0,1.0
13.03.2015,26,46,19406,399.0,1.0
07.03.2015,26,46,18923,399.0,1.0
08.03.2015,26,46,18923,399.0,2.0
07.03.2015,26,46,18496,199.0,1.0
09.03.2015,26,46,18923,399.0,1.0
21.03.2015,26,46,17887,399.0,1.0
29.03.2015,26,46,17871,199.0,1.0
15.03.2015,26,46,17224,199.0,1.0
17.03.2015,26,46,17242,99.0,1.0
19.03.2015,26,46,17260,99.0,1.0
08.03.2015,26,46,17302,79.0,1.0
10.03.2015,26,46,17332,149.0,1.0
20.03.2015,26,46,17332,149.0,1.0
06.03.2015,26,46,17717,999.0,1.0
07.03.2015,26,46,17717,999.0,2.0
08.03.2015,26,46,17717,949.5,2.0
10.03.2015,26,46,17717,999.0,1.0
15.03.2015,26,46,17717,1000.0,1.0
18.03.2015,26,46,17717,999.0,1.0
20.03.2015,26,46,17717,1666.0,3.0
21.03.2015,26,46,17717,1624.25,4.0
07.03.2015,26,46,17887,399.0,1.0
22.03.2015,26,46,17717,1499.0,2.0
27.03.2015,26,46,17717,999.0,1.0
29.03.2015,26,46,17717,1499.0,2.0
30.03.2015,26,46,17717,835.5,2.0
31.03.2015,26,46,17717,999.0,1.0
13.03.2015,26,46,17333,399.0,1.0
14.03.2015,26,46,17346,169.0,1.0
08.03.2015,26,46,17390,99.0,1.0
27.03.2015,26,46,17416,99.0,1.0
09.03.2015,26,46,17458,499.0,1.0
04.03.2015,26,46,17527,199.0,1.0
14.03.2015,26,46,17809,349.0,1.0
06.03.2015,26,46,17811,169.0,1.0
04.03.2015,26,46,17871,199.0,1.0
27.03.2015,26,46,17871,199.0,1.0
25.03.2015,26,46,17717,59.0,1.0
12.03.2015,26,46,18923,399.0,1.0
03.03.2015,26,46,18940,249.0,1.0
03.03.2015,26,46,18944,249.0,1.0
08.03.2015,26,46,19817,449.0,3.0
12.03.2015,26,46,19817,449.0,1.0
18.03.2015,26,46,19817,499.0,1.0
26.03.2015,26,46,19849,249.0,1.0
07.03.2015,26,46,20017,399.0,1.0
30.03.2015,26,46,20017,399.0,1.0
01.03.2015,26,46,19867,299.0,1.0
12.03.2015,26,46,19867,299.0,1.0
08.03.2015,26,46,19869,169.0,1.0
07.03.2015,26,46,19884,199.0,1.0
03.03.2015,26,46,19895,249.0,1.0
01.03.2015,26,46,20028,149.0,1.0
03.03.2015,26,46,20037,249.0,1.0
04.03.2015,26,46,20091,99.0,1.0
07.03.2015,26,46,19986,1999.0,1.0
11.03.2015,26,46,20091,99.0,1.0
21.03.2015,26,46,20226,719.0,1.0
13.03.2015,26,46,20367,1899.0,1.0
24.03.2015,26,46,20392,2199.0,1.0
24.03.2015,26,46,20393,2499.0,1.0
22.03.2015,26,46,20404,2399.0,1.0
09.03.2015,26,46,20606,1099.0,1.0
13.03.2015,26,46,20606,1099.0,1.0
21.03.2015,26,46,20606,1099.0,1.0
30.03.2015,26,46,20606,1099.0,1.0
01.03.2015,26,46,20608,1999.0,1.0
07.03.2015,26,46,20608,1999.0,1.0
21.03.2015,26,46,20608,1999.0,1.0
11.03.2015,26,46,20611,1799.0,1.0
15.03.2015,26,46,20611,2249.0,1.0
22.03.2015,26,46,20225,431.0,1.0
21.03.2015,26,46,19797,399.0,1.0
20.03.2015,26,46,19796,599.0,1.0
17.03.2015,26,46,19796,599.0,1.0
29.03.2015,26,46,18975,149.0,1.0
07.03.2015,26,46,19033,99.0,1.0
15.03.2015,26,46,19033,99.0,1.0
28.03.2015,26,46,19033,99.0,1.0
12.03.2015,26,46,19046,299.0,1.0
21.03.2015,26,46,19068,169.0,1.0
04.03.2015,26,46,19093,299.0,1.0
12.03.2015,26,46,19098,199.0,1.0
15.03.2015,26,46,19116,399.0,1.0
21.03.2015,26,46,19116,399.0,1.0
26.03.2015,26,46,19117,1399.0,1.0
04.03.2015,26,46,19118,699.0,1.0
15.03.2015,26,46,19118,699.0,1.0
21.03.2015,26,46,19132,299.0,1.0
15.03.2015,26,46,19134,549.0,1.0
02.03.2015,26,46,19161,399.0,1.0
08.03.2015,26,46,19162,749.0,1.0
20.03.2015,26,46,19794,149.0,1.0
09.03.2015,26,46,19794,149.0,1.0
21.03.2015,26,46,19754,498.0,1.0
06.03.2015,26,46,19750,279.0,1.0
01.03.2015,26,46,19672,499.0,1.0
23.03.2015,26,46,19665,199.0,1.0
10.03.2015,26,42,806,249.0,1.0
25.03.2015,26,46,19650,499.0,1.0
02.03.2015,26,46,19639,149.0,1.0
06.03.2015,26,46,19597,169.0,1.0
08.03.2015,26,46,19588,299.0,1.0
09.03.2015,26,46,19578,249.0,1.0
07.03.2015,26,46,19176,498.6,1.0
21.03.2015,26,46,19173,399.0,1.0
06.03.2015,26,46,19639,149.0,1.0
12.03.2015,26,46,17202,79.0,1.0
11.03.2015,26,42,806,249.0,1.0
11.03.2015,26,42,832,299.0,1.0
30.03.2015,26,42,1971,4499.0,4.0
31.03.2015,26,42,1971,4499.0,3.0
21.03.2015,26,42,1723,198.0,1.0
06.03.2015,26,42,1729,299.0,1.0
21.03.2015,26,42,1729,299.0,1.0
29.03.2015,26,42,1735,349.0,1.0
27.03.2015,26,42,1740,349.0,1.0
28.03.2015,26,42,1740,349.0,1.0
03.03.2015,26,42,1741,349.0,1.0
12.03.2015,26,42,1741,349.0,1.0
18.03.2015,26,42,1743,299.0,1.0
25.03.2015,26,42,1754,199.0,1.0
07.03.2015,26,42,1988,1299.0,1.0
14.03.2015,26,42,1988,1299.0,1.0
29.03.2015,26,42,1971,4499.0,2.0
13.03.2015,26,42,2031,1399.0,1.0
13.03.2015,26,42,2039,798.0,1.0
14.03.2015,26,42,2039,798.0,1.0
27.03.2015,26,42,2039,798.0,1.0
05.03.2015,26,42,2040,1798.0,1.0
