date,date_block_num,shop_id,item_id,item_price,item_cnt_day
09.06.2015,29,35,1971,4499.0,1.0
04.06.2015,29,35,1881,1999.0,1.0
12.06.2015,29,35,1914,249.0,1.0
14.06.2015,29,35,1914,249.0,1.0
05.06.2015,29,35,1916,249.0,1.0
25.06.2015,29,35,1968,28.0,1.0
10.06.2015,29,35,1905,249.0,1.0
21.06.2015,29,35,1879,1799.5,1.0
04.06.2015,29,35,1877,1799.0,1.0
10.06.2015,29,35,1878,1299.0,1.0
04.06.2015,29,35,1878,1299.0,1.0
01.06.2015,29,35,1878,1299.0,1.0
05.06.2015,29,35,1877,1799.0,1.0
21.06.2015,29,35,1876,1299.0,2.0
20.06.2015,29,35,1876,1299.0,1.0
09.06.2015,29,35,1876,1299.0,1.0
08.06.2015,29,35,1876,1299.5,1.0
01.06.2015,29,35,1876,1299.0,1.0
23.06.2015,29,35,1971,4499.0,1.0
03.06.2015,29,35,1865,1499.5,1.0
13.06.2015,29,35,1878,1299.0,1.0
12.06.2015,29,35,1725,299.0,1.0
07.06.2015,29,35,2268,1699.0,1.0
12.06.2015,29,35,1988,1299.0,1.0
18.06.2015,29,35,1859,999.5,1.0
08.06.2015,29,35,2416,699.0,1.0
07.06.2015,29,35,2416,699.0,1.0
30.06.2015,29,35,2196,299.0,1.0
17.06.2015,29,35,2369,649.0,2.0
03.06.2015,29,35,2270,1599.0,1.0
23.06.2015,29,35,2269,499.0,1.0
15.06.2015,29,35,2269,474.0,1.0
08.06.2015,29,35,2267,1599.0,1.0
09.06.2015,29,35,2252,399.0,1.0
20.06.2015,29,35,2318,58.0,1.0
04.06.2015,29,35,1730,349.0,1.0
30.06.2015,29,35,2308,199.0,2.0
20.06.2015,29,35,2308,199.0,1.0
09.06.2015,29,35,2308,199.0,1.0
02.06.2015,29,35,2308,199.0,1.0
18.06.2015,29,35,2287,2498.5,1.0
10.06.2015,29,35,2283,799.0,1.0
28.06.2015,29,35,1761,299.0,1.0
06.06.2015,29,35,1761,299.0,1.0
25.06.2015,29,35,2039,498.0,1.0
11.06.2015,29,35,2039,498.0,1.0
01.06.2015,29,35,2039,498.0,1.0
30.06.2015,29,35,2035,3499.0,1.0
27.06.2015,29,35,2308,199.0,1.0
10.06.2015,29,35,1858,599.0,1.0
05.06.2015,29,35,1332,473.95,1.0
11.06.2015,29,35,1857,999.5,2.0
07.06.2015,29,35,1515,1799.0,1.0
12.06.2015,29,35,1496,1799.0,1.0
09.06.2015,29,35,1496,1799.0,1.0
29.06.2015,29,35,1485,1199.0,1.0
21.06.2015,29,35,1485,1198.5,1.0
02.06.2015,29,35,1495,499.0,1.0
06.06.2015,29,35,1486,1199.0,1.0
05.06.2015,29,35,1486,1199.0,1.0
20.06.2015,29,35,1466,999.0,1.0
20.06.2015,29,35,1464,999.0,1.0
12.06.2015,29,35,2416,699.0,1.0
06.06.2015,29,35,1539,1799.0,1.0
18.06.2015,29,35,1329,499.0,1.0
